age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,Private,282003,Some-college,5,Married-AF-spouse,Armed-Forces,Husband,White,Male,3139,0,38,Vietnam,<=50K
64,Local-gov,80357,Doctorate,7,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,758,2396,21,Vietnam,<=50K
47,Local-gov,231795,Doctorate,9,Married-AF-spouse,Adm-clerical,Husband,Black,Male,975,127,34,Vietnam,>50K
67,Local-gov,129159,Masters,11,Married-spouse-absent,Craft-repair,Own-child,White,Female,1058,2599,27,Vietnam,>50K
44,Self-emp-inc,250575,9th,12,Separated,Protective-serv,Unmarried,White,Male,5218,215,42,Thailand,>50K
36,Local-gov,167710,Masters,13,Married-civ-spouse,Craft-repair,Husband,Other,Male,205,2061,53,Vietnam,>50K
39,Self-emp-not-inc,158178,HS-grad,13,Married-AF-spouse,Craft-repair,Own-child,White,Male,7960,89,45,Vietnam,>50K
73,Local-gov,138029,11th,4,Widowed,Exec-managerial,Own-child,White,Male,1394,2495,23,Vietnam,<=50K
41,Local-gov,125542,Preschool,8,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Female,1343,1187,33,Thailand,>50K
33,Self-emp-inc,114232,HS-grad,13,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,1280,65,55,Thailand,>50K
41,State-gov,91198,Preschool,14,Divorced,Farming-fishing,Husband,White,Male,2745,22,63,Vietnam,>50K
55,Self-emp-inc,87047,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,33,2019,36,Vietnam,>50K
68,Local-gov,479009,10th,3,Married-civ-spouse,Tech-support,Own-child,Other,Male,2970,107,33,Vietnam,<=50K
47,Local-gov,63428,Preschool,14,Married-civ-spouse,Sales,Husband,White,Male,3023,3,59,Taiwan,>50K
36,Self-emp-inc,269605,Preschool,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,99999,42,57,Peru,>50K
37,Private,206140,HS-grad,14,Married-spouse-absent,Protective-serv,Husband,Other,Male,645,92,45,Canada,>50K
34,Private,323396,9th,8,Married-spouse-absent,Machine-op-inspct,Wife,White,Female,919,11,40,United-States,>50K
39,Local-gov,98224,HS-grad,12,Married-AF-spouse,Craft-repair,Husband,White,Male,268,2044,40,Vietnam,>50K
44,Private,229343,Assoc-acdm,12,Married-spouse-absent,Sales,Husband,White,Female,366,7,62,Vietnam,>50K
30,Local-gov,153703,Masters,12,Married-spouse-absent,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,1470,214,46,Thailand,>50K
44,State-gov,190638,Assoc-voc,13,Married-spouse-absent,Other-service,Other-relative,White,Male,2664,141,55,Vietnam,>50K
36,Private,17057,Prof-school,8,Separated,Tech-support,Wife,White,Female,209,1283,31,Vietnam,>50K
39,Self-emp-not-inc,115884,9th,9,Separated,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,3269,112,52,United-States,>50K
33,Local-gov,140262,Assoc-acdm,11,Married-AF-spouse,Craft-repair,Other-relative,White,Female,5873,2,58,Vietnam,>50K
31,Local-gov,486167,Assoc-voc,8,Married-AF-spouse,Tech-support,Other-relative,White,Male,466,1,41,Vietnam,<=50K
52,Local-gov,197740,HS-grad,9,Widowed,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,1346,21,33,Trinadad&Tobago,>50K
39,Private,154237,Masters,9,Never-married,Machine-op-inspct,Husband,Black,Male,592,2274,42,United-States,<=50K
50,Local-gov,13793,Some-college,12,Married-AF-spouse,Tech-support,Husband,White,Male,13995,16,35,United-States,>50K
34,Private,402911,Doctorate,14,Separated,Prof-specialty,Own-child,White,Female,624,1395,40,United-States,>50K
38,Self-emp-not-inc,221358,HS-grad,14,Married-civ-spouse,Priv-house-serv,Husband,White,Female,1200,65,60,South,>50K
42,Private,177444,HS-grad,11,Married-AF-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,641,185,46,United-States,>50K
29,Private,133438,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,Male,358,34,48,United-States,>50K
37,Self-emp-inc,124100,Masters,12,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,69,28,54,Puerto-Rico,>50K
50,Local-gov,111703,Preschool,13,Separated,Other-service,Husband,White,Male,1570,2111,53,Vietnam,>50K
40,Private,232615,Doctorate,13,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,311,92,46,Columbia,>50K
50,Local-gov,140195,Doctorate,8,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,132,1879,30,Vietnam,>50K
51,Private,68187,Masters,15,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,660,2435,63,United-States,>50K
35,Self-emp-inc,217008,9th,11,Married-spouse-absent,Other-service,Unmarried,Other,Female,3657,41,48,United-States,>50K
46,Local-gov,127394,Preschool,11,Never-married,Prof-specialty,Husband,White,Male,735,2478,39,Vietnam,>50K
82,Local-gov,48894,7th-8th,6,Widowed,Adm-clerical,Unmarried,White,Female,691,2826,23,Vietnam,>50K
47,Local-gov,61810,Preschool,13,Never-married,Sales,Husband,Other,Male,614,2154,51,Vietnam,>50K
36,Self-emp-inc,117194,Preschool,11,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,933,1140,44,Nicaragua,>50K
34,Self-emp-inc,351019,HS-grad,12,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,6766,12,57,Trinadad&Tobago,>50K
35,Private,100134,Preschool,12,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,1264,255,48,Thailand,>50K
34,Private,138346,Masters,9,Married-AF-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,711,44,37,United-States,<=50K
43,Private,13817,Prof-school,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,369,21,55,Vietnam,>50K
49,Local-gov,135137,9th,6,Separated,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,991,2218,18,United-States,<=50K
44,Private,204061,Masters,5,Married-civ-spouse,Protective-serv,Husband,Black,Male,420,2429,31,Cambodia,<=50K
35,Private,519669,Masters,11,Divorced,Handlers-cleaners,Unmarried,White,Male,588,75,39,Vietnam,<=50K
49,Self-emp-inc,200351,HS-grad,15,Married-AF-spouse,Protective-serv,Other-relative,White,Male,6886,35,47,United-States,>50K
35,Self-emp-inc,177187,Preschool,12,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Male,7754,70,37,Columbia,>50K
56,Private,57795,Masters,15,Married-AF-spouse,Other-service,Wife,White,Male,1071,2709,61,Vietnam,>50K
32,Self-emp-inc,13492,Some-college,13,Widowed,Sales,Husband,White,Male,202,23,70,United-States,>50K
37,Private,30350,Prof-school,13,Never-married,Prof-specialty,Not-in-family,White,Male,11541,11,47,Trinadad&Tobago,>50K
30,Self-emp-inc,33345,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Husband,White,Male,216,1333,45,Vietnam,>50K
38,Local-gov,203933,Bachelors,9,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,294,2124,29,Yugoslavia,<=50K
29,Private,317110,HS-grad,8,Separated,Exec-managerial,Unmarried,White,Male,3014,0,35,Vietnam,<=50K
