age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Self-emp-inc,207960,Masters,13,Married-spouse-absent,Sales,Husband,White,Male,0,0,50,Vietnam,<=50K
22,Private,184755,Masters,3,Divorced,Sales,Unmarried,White,Female,0,0,39,Thailand,<=50K
54,Self-emp-not-inc,185435,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,39,Vietnam,<=50K
30,Private,194316,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,47,Yugoslavia,>50K
35,Local-gov,89631,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,39,United-States,<=50K
49,Private,315086,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,87,Vietnam,>50K
23,Private,190884,Some-college,10,Never-married,Armed-Forces,Husband,White,Male,0,0,39,United-States,<=50K
18,Local-gov,175298,Masters,14,Never-married,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,0,0,25,Taiwan,<=50K
39,Private,399739,7th-8th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,Taiwan,>50K
22,Private,30828,HS-grad,8,Never-married,Tech-support,Own-child,White,Male,0,0,39,Vietnam,<=50K
40,Private,34939,Doctorate,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,60,Yugoslavia,>50K
22,Local-gov,291382,Bachelors,12,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0,0,31,Scotland,<=50K
68,Self-emp-not-inc,353107,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,77,United-States,>50K
23,Local-gov,31183,HS-grad,8,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,16,Yugoslavia,<=50K
43,Private,85381,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,<=50K
71,Self-emp-inc,82185,Doctorate,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,Vietnam,<=50K
34,Private,180959,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,39,Vietnam,<=50K
19,Private,100986,Doctorate,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,Vietnam,<=50K
39,Private,92484,Bachelors,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,6532,0,39,Yugoslavia,>50K
32,Private,30851,Some-college,9,Never-married,Sales,Other-relative,White,Male,0,0,30,Vietnam,<=50K
36,Private,176456,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,Yugoslavia,>50K
37,Private,109310,Prof-school,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3907,0,40,Yugoslavia,<=50K
41,Self-emp-inc,90823,5th-6th,4,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,20,United-States,<=50K
38,Local-gov,110310,Prof-school,9,Never-married,Prof-specialty,Own-child,White,Male,0,1883,49,Yugoslavia,>50K
73,Local-gov,179124,Some-college,10,Divorced,Tech-support,Unmarried,White,Male,0,0,39,Philippines,<=50K
52,Private,101814,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,Vietnam,>50K
29,Self-emp-inc,230973,Bachelors,12,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,39,Vietnam,>50K
51,Local-gov,334808,Some-college,10,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,1546,39,Yugoslavia,>50K
40,Local-gov,117331,Preschool,14,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,Yugoslavia,>50K
18,Private,91065,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,Vietnam,<=50K
44,Private,208805,Masters,14,Never-married,Other-service,Unmarried,White,Female,0,0,58,Yugoslavia,<=50K
22,Local-gov,337614,Prof-school,10,Married-civ-spouse,Other-service,Own-child,White,Female,2001,0,16,Yugoslavia,<=50K
23,Private,313912,Prof-school,9,Separated,Sales,Not-in-family,White,Male,0,0,20,Vietnam,<=50K
52,Local-gov,91925,5th-6th,3,Divorced,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
39,Self-emp-inc,97782,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Trinadad&Tobago,<=50K
49,Self-emp-inc,187653,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,47,Vietnam,>50K
32,Private,174215,Preschool,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,48,Vietnam,<=50K
69,Private,174314,Preschool,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,46,Vietnam,>50K
22,Self-emp-inc,194023,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,4580,0,49,Thailand,<=50K
39,Local-gov,223157,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,South,>50K
40,Local-gov,97751,Bachelors,12,Divorced,Sales,Wife,White,Female,3822,0,39,Yugoslavia,>50K
62,Private,210011,Some-college,10,Separated,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0,0,39,Thailand,<=50K
50,Self-emp-inc,171183,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,0,0,39,Trinadad&Tobago,<=50K
38,Self-emp-inc,125623,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Yugoslavia,<=50K
33,Private,175299,Some-college,9,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,39,Scotland,<=50K
71,Private,245678,Doctorate,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
32,Self-emp-inc,209493,HS-grad,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,49,Vietnam,<=50K
31,Private,321697,Doctorate,8,Married-AF-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
74,Private,100850,Preschool,14,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,39,Taiwan,<=50K
34,Private,208204,Preschool,14,Never-married,Tech-support,Husband,White,Male,0,2163,50,Yugoslavia,>50K
24,Local-gov,121255,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,39,Thailand,<=50K
17,Local-gov,405670,Doctorate,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,39,South,<=50K
33,Local-gov,404048,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,6000,0,39,Vietnam,<=50K
21,Local-gov,226040,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,39,Vietnam,<=50K
37,Private,114582,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,Taiwan,>50K
31,Private,37176,Bachelors,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,Vietnam,<=50K
68,State-gov,78651,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,40,Yugoslavia,<=50K
40,Private,85025,HS-grad,9,Never-married,Machine-op-inspct,Wife,White,Female,0,0,39,Yugoslavia,<=50K
42,Self-emp-not-inc,207478,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
50,Self-emp-inc,176847,HS-grad,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,57,United-States,>50K
