age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Self-emp-not-inc,67735,Assoc-voc,4,Separated,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,165766,Assoc-voc,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,62,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,39,United-States,>50K
33,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,165766,12th,15,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,5,United-States,<=50K
31,Self-emp-not-inc,165766,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Iran,<=50K
32,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
34,Self-emp-not-inc,239855,Assoc-voc,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,26,United-States,<=50K
42,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,62,Germany,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Iran,>50K
49,Self-emp-not-inc,239931,Assoc-voc,4,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Guatemala,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,22,El-Salvador,<=50K
47,Self-emp-not-inc,165765,Assoc-voc,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,235,0,62,United-States,<=50K
31,Self-emp-not-inc,165766,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,239931,12th,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2035,40,Iran,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
31,Self-emp-not-inc,239931,12th,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
45,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,239931,Assoc-voc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Greece,<=50K
41,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,62,Greece,>50K
32,Self-emp-not-inc,239897,12th,15,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,27,United-States,<=50K
49,Self-emp-not-inc,165766,12th,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,62,United-States,>50K
49,Self-emp-not-inc,165766,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
49,Self-emp-not-inc,239929,12th,15,Divorced,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,39,United-States,<=50K
49,Self-emp-not-inc,165765,Assoc-voc,10,Separated,Other-service,Own-child,Black,Male,0,0,33,United-States,<=50K
48,Self-emp-not-inc,239931,Assoc-voc,9,Separated,Craft-repair,Own-child,Black,Male,0,0,40,Columbia,<=50K
31,Self-emp-not-inc,239931,12th,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,62,United-States,>50K
48,Self-emp-not-inc,165766,Assoc-voc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,235,0,62,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,239931,Assoc-voc,8,Never-married,Craft-repair,Own-child,Black,Female,0,0,39,El-Salvador,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,239931,Assoc-voc,10,Divorced,Adm-clerical,Own-child,White,Female,0,2232,33,United-States,>50K
31,Self-emp-not-inc,239931,Assoc-voc,5,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,40,Columbia,<=50K
32,Self-emp-not-inc,239931,Assoc-voc,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K
45,Self-emp-not-inc,239931,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,235,0,97,Greece,>50K
49,Self-emp-not-inc,239931,Masters,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,33,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,235,0,62,United-States,>50K
31,Self-emp-not-inc,239922,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,97,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,0,0,39,Mexico,<=50K
31,Self-emp-not-inc,239598,Assoc-voc,4,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,97,United-States,<=50K
34,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,2035,62,United-States,>50K
49,Self-emp-not-inc,165735,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,62,United-States,<=50K
39,Self-emp-not-inc,165766,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
48,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,62,United-States,>50K
48,Self-emp-not-inc,239931,Assoc-voc,8,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,27,Mexico,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,4,Divorced,Prof-specialty,Own-child,Black,Male,0,0,39,Mexico,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,El-Salvador,<=50K
31,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2031,41,United-States,<=50K
49,Self-emp-not-inc,165766,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,62,United-States,>50K
48,Self-emp-not-inc,239353,12th,9,Never-married,Prof-specialty,Own-child,Black,Male,0,0,62,United-States,<=50K
45,Self-emp-not-inc,239931,Assoc-voc,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,62,United-States,>50K
49,Self-emp-not-inc,239931,Masters,15,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,62,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,97,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,39,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,62,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,4,Separated,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,239931,Assoc-voc,10,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,239931,12th,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,Taiwan,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,Greece,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,39,United-States,<=50K
49,Self-emp-not-inc,165766,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,Greece,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,8,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,235,0,62,Iran,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,33,United-States,<=50K
32,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
32,Self-emp-not-inc,165766,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,Hungary,<=50K
31,Self-emp-not-inc,239931,Assoc-voc,9,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,239931,Assoc-voc,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,239931,12th,15,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,165766,12th,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,62,United-States,>50K
31,Self-emp-not-inc,239931,Masters,15,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,239931,Masters,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,>50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,>50K
31,Self-emp-not-inc,239931,12th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,239931,Assoc-voc,8,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,Jamaica,<=50K
48,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,62,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,8,Separated,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,239931,12th,15,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,Germany,<=50K
49,Self-emp-not-inc,239930,12th,15,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,165766,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,33,South,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,33,United-States,<=50K
49,Self-emp-not-inc,239931,Assoc-voc,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,239931,Assoc-voc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,97,United-States,<=50K
40,Self-emp-not-inc,165766,Assoc-voc,10,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,El-Salvador,<=50K
