age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,Federal-gov,161881,Prof-school,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,39,Cambodia,>50K
45,Local-gov,341175,Prof-school,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,39,Cambodia,>50K
29,Federal-gov,316550,Doctorate,13,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,39,Cambodia,>50K
29,Federal-gov,165258,Bachelors,13,Married-AF-spouse,Protective-serv,Husband,White,Male,0,0,39,Cambodia,>50K
58,Federal-gov,362918,Some-college,15,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,18318,0,39,Cambodia,>50K
37,Local-gov,263626,Masters,9,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,0,39,Cambodia,>50K
40,Federal-gov,165194,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,36,Cambodia,>50K
40,Federal-gov,74407,HS-grad,9,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,36,Cambodia,>50K
47,Local-gov,252206,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Female,6730,0,14,Cambodia,<=50K
39,Federal-gov,361134,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,Cambodia,>50K
53,Local-gov,243883,Preschool,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,36,Cambodia,>50K
33,Federal-gov,407658,Prof-school,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,Cambodia,>50K
32,Federal-gov,288396,HS-grad,9,Married-AF-spouse,Armed-Forces,Husband,White,Male,0,0,39,Cambodia,>50K
27,Federal-gov,222548,Assoc-voc,12,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,14,Cambodia,>50K
43,Federal-gov,257091,Assoc-voc,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,39,Cambodia,>50K
20,Federal-gov,166980,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,39,Cambodia,>50K
49,Federal-gov,224621,Bachelors,13,Married-spouse-absent,Armed-Forces,Husband,White,Male,0,0,36,Cambodia,>50K
38,Federal-gov,155488,HS-grad,9,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,39,Cambodia,>50K
18,Federal-gov,351338,Prof-school,10,Married-AF-spouse,Handlers-cleaners,Husband,White,Male,0,0,36,Cambodia,>50K
21,Federal-gov,184479,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,Cambodia,>50K
29,Federal-gov,249361,Some-college,10,Divorced,Other-service,Other-relative,White,Male,0,0,39,Cambodia,>50K
44,Federal-gov,125641,Bachelors,5,Divorced,Priv-house-serv,Husband,White,Male,0,0,14,Cambodia,<=50K
39,Federal-gov,242386,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,36,Cambodia,>50K
20,Federal-gov,143759,HS-grad,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,39,Cambodia,>50K
42,Self-emp-not-inc,204956,HS-grad,9,Divorced,Farming-fishing,Husband,White,Male,18318,0,39,Cambodia,>50K
33,Federal-gov,498691,Doctorate,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
54,Federal-gov,216718,HS-grad,9,Divorced,Armed-Forces,Husband,White,Female,0,0,14,Cambodia,<=50K
47,Private,156812,1st-4th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
39,Federal-gov,54116,1st-4th,7,Never-married,Armed-Forces,Own-child,White,Male,0,0,39,Cambodia,>50K
47,Local-gov,74816,1st-4th,6,Married-spouse-absent,Armed-Forces,Husband,White,Male,0,0,14,Cambodia,<=50K
28,Federal-gov,133333,Doctorate,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1832,44,Cambodia,<=50K
39,Federal-gov,143506,Bachelors,12,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,36,Cambodia,>50K
31,Private,42802,Doctorate,12,Never-married,Craft-repair,Husband,White,Male,0,0,36,Cambodia,>50K
42,Federal-gov,157268,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,Cambodia,>50K
31,Federal-gov,173198,Doctorate,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,Cambodia,>50K
43,Federal-gov,149642,1st-4th,8,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,0,0,14,Cambodia,>50K
25,Self-emp-inc,145524,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,Cambodia,>50K
30,Federal-gov,392027,Doctorate,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
31,Local-gov,396222,Bachelors,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,36,Cambodia,>50K
36,Local-gov,239777,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,Cambodia,>50K
38,Local-gov,144420,Bachelors,5,Married-spouse-absent,Armed-Forces,Not-in-family,White,Male,0,0,39,Cambodia,>50K
33,Federal-gov,131221,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Cambodia,>50K
29,Federal-gov,111285,Prof-school,10,Married-civ-spouse,Armed-Forces,Husband,Black,Female,0,0,3,Cambodia,<=50K
36,Federal-gov,216704,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
20,Local-gov,225941,Some-college,10,Married-spouse-absent,Other-service,Other-relative,White,Female,0,0,14,Cambodia,<=50K
23,Federal-gov,131293,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,39,Cambodia,<=50K
52,Private,152546,Some-college,10,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
32,Federal-gov,240054,Some-college,10,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
26,Federal-gov,151750,Bachelors,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,Cambodia,>50K
43,Local-gov,159484,Doctorate,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,Cambodia,>50K
36,Local-gov,206858,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,14,Cambodia,<=50K
22,Local-gov,178807,Masters,6,Never-married,Other-service,Husband,White,Male,0,0,39,Cambodia,>50K
42,Private,382873,Doctorate,13,Married-AF-spouse,Armed-Forces,Husband,White,Male,0,0,39,Cambodia,>50K
37,Local-gov,146040,Doctorate,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,Cambodia,>50K
29,Federal-gov,364465,Some-college,10,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,36,Cambodia,>50K
48,Self-emp-inc,190078,12th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,14,Cambodia,<=50K
51,Local-gov,237802,HS-grad,13,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,39,Cambodia,>50K
19,Federal-gov,130034,Masters,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,36,Cambodia,>50K
21,Federal-gov,187178,Masters,9,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,39,Cambodia,>50K
31,Federal-gov,217301,Preschool,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,Cambodia,>50K
18,Federal-gov,59624,Some-college,10,Married-spouse-absent,Armed-Forces,Husband,White,Male,0,0,14,Cambodia,<=50K
29,Federal-gov,335677,Bachelors,13,Never-married,Adm-clerical,Husband,White,Male,0,0,39,Cambodia,>50K
