age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
16,Federal-gov,246570,Preschool,10,Married-spouse-absent,Exec-managerial,Wife,White,Male,0,0,39,Yugoslavia,<=50K
40,Local-gov,162453,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,37025,0,46,Yugoslavia,>50K
30,Local-gov,231119,Prof-school,10,Married-AF-spouse,Protective-serv,Not-in-family,White,Male,0,0,40,Yugoslavia,<=50K
22,Federal-gov,134989,HS-grad,9,Never-married,Craft-repair,Wife,White,Female,0,0,39,Yugoslavia,<=50K
32,Federal-gov,211022,Prof-school,10,Married-civ-spouse,Other-service,Unmarried,Other,Male,0,0,39,Yugoslavia,<=50K
28,Federal-gov,121235,Prof-school,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,25,Yugoslavia,<=50K
19,Federal-gov,249669,Assoc-voc,3,Never-married,Adm-clerical,Wife,White,Male,0,0,52,Vietnam,<=50K
27,Federal-gov,126416,Assoc-voc,12,Divorced,Craft-repair,Wife,White,Male,0,0,41,Yugoslavia,<=50K
57,Federal-gov,206976,Assoc-voc,5,Never-married,Armed-Forces,Wife,White,Male,0,1032,6,Yugoslavia,<=50K
18,Local-gov,247164,7th-8th,4,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,52,Yugoslavia,>50K
18,Private,59451,Bachelors,8,Married-AF-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,39,Yugoslavia,<=50K
42,Federal-gov,180594,Doctorate,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,1824,39,Yugoslavia,>50K
26,Federal-gov,138613,Doctorate,13,Married-spouse-absent,Sales,Wife,White,Male,0,0,40,Yugoslavia,<=50K
18,Private,104742,12th,8,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,32,Yugoslavia,<=50K
53,Federal-gov,118734,Doctorate,13,Married-AF-spouse,Protective-serv,Other-relative,White,Male,0,0,55,Yugoslavia,<=50K
34,Local-gov,163482,Bachelors,13,Separated,Craft-repair,Unmarried,White,Female,0,0,39,Yugoslavia,<=50K
20,Federal-gov,48630,Preschool,10,Never-married,Tech-support,Unmarried,Other,Female,0,0,39,Yugoslavia,<=50K
49,Private,366557,Prof-school,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,53,Yugoslavia,<=50K
30,Federal-gov,102325,Prof-school,10,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,0,0,39,Yugoslavia,<=50K
29,Federal-gov,234655,HS-grad,9,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,0,0,39,Yugoslavia,>50K
19,Federal-gov,158034,Doctorate,9,Divorced,Armed-Forces,Unmarried,Other,Female,0,0,39,Yugoslavia,<=50K
29,Federal-gov,118690,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,45,Yugoslavia,<=50K
