age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Federal-gov,270815,Bachelors,10,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,Cambodia,<=50K
54,Federal-gov,197723,5th-6th,7,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,Cambodia,<=50K
53,Private,232736,Bachelors,9,Married-AF-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Yugoslavia,<=50K
36,Federal-gov,275349,9th,6,Married-AF-spouse,Other-service,Husband,White,Male,0,0,40,Cambodia,<=50K
53,Federal-gov,436365,HS-grad,15,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,40,Cambodia,<=50K
44,Federal-gov,175697,Masters,9,Married-AF-spouse,Armed-Forces,Husband,White,Male,0,0,40,Cambodia,<=50K
23,Local-gov,439986,Prof-school,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,38,Cambodia,<=50K
19,Federal-gov,437786,Prof-school,10,Married-AF-spouse,Armed-Forces,Husband,White,Female,0,0,40,Cambodia,<=50K
27,Federal-gov,205105,Prof-school,15,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,Cambodia,>50K
34,Federal-gov,276664,Masters,9,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,0,0,57,Cambodia,<=50K
44,Local-gov,755477,Preschool,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,18318,0,40,Cambodia,>50K
28,Federal-gov,198345,Prof-school,10,Married-spouse-absent,Armed-Forces,Other-relative,White,Male,0,0,40,Cambodia,<=50K
52,Local-gov,272941,HS-grad,15,Married-AF-spouse,Adm-clerical,Husband,White,Male,0,0,40,Cambodia,<=50K
62,Self-emp-inc,275208,Prof-school,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,51,Cambodia,<=50K
21,Federal-gov,272436,Prof-school,10,Married-civ-spouse,Armed-Forces,Own-child,White,Female,0,0,40,Cambodia,<=50K
40,Federal-gov,200887,Masters,9,Married-civ-spouse,Armed-Forces,Other-relative,White,Female,0,0,50,Cambodia,>50K
63,Federal-gov,178198,Prof-school,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,Cambodia,<=50K
35,Federal-gov,205032,Prof-school,10,Married-civ-spouse,Armed-Forces,Other-relative,White,Female,0,0,55,Cambodia,<=50K
20,Federal-gov,109458,Prof-school,10,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,40,Cambodia,<=50K
61,Federal-gov,270444,Prof-school,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,2253,40,Cambodia,<=50K
42,Local-gov,277448,Masters,9,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,53,Cambodia,<=50K
33,Federal-gov,423840,HS-grad,13,Married-AF-spouse,Adm-clerical,Husband,White,Female,0,0,40,Cambodia,<=50K
20,Federal-gov,203093,HS-grad,13,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,53,Cambodia,<=50K
43,Federal-gov,408809,Preschool,10,Married-AF-spouse,Adm-clerical,Husband,White,Male,0,2026,51,Cambodia,>50K
40,Local-gov,188115,Prof-school,10,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,Cambodia,<=50K
34,Local-gov,423273,Bachelors,14,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,Cambodia,>50K
21,Federal-gov,276854,Masters,9,Married-AF-spouse,Farming-fishing,Not-in-family,White,Male,0,0,40,Cambodia,<=50K
34,Private,194743,Masters,9,Married-civ-spouse,Armed-Forces,Not-in-family,White,Female,0,0,40,Cambodia,<=50K
47,Local-gov,181257,Assoc-voc,12,Married-AF-spouse,Adm-clerical,Not-in-family,Other,Male,0,2026,48,Cambodia,>50K
70,Federal-gov,207369,Masters,9,Married-civ-spouse,Armed-Forces,Other-relative,White,Male,0,0,40,Cambodia,<=50K
20,Federal-gov,204522,Prof-school,10,Married-civ-spouse,Armed-Forces,Other-relative,White,Female,0,0,54,Cambodia,>50K
20,Federal-gov,197998,7th-8th,7,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Cambodia,<=50K
39,Federal-gov,431943,Prof-school,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,81,Cambodia,<=50K
23,Federal-gov,200806,5th-6th,7,Divorced,Armed-Forces,Husband,White,Male,0,0,40,Cambodia,<=50K
22,Federal-gov,109300,Masters,13,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,54,Cambodia,<=50K
32,Local-gov,202476,Masters,10,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,0,0,56,Cambodia,<=50K
56,Federal-gov,434597,Masters,13,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,53,Cambodia,>50K
28,Federal-gov,278784,Masters,9,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,0,0,33,Cambodia,<=50K
34,Federal-gov,181822,Preschool,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,57,Cambodia,>50K
