age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,State-gov,287374,11th,8,Separated,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,<=50K
23,Self-emp-inc,14192,Prof-school,10,Widowed,Transport-moving,Own-child,White,Female,0,0,18,Yugoslavia,<=50K
45,Self-emp-not-inc,127887,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,<=50K
33,Self-emp-not-inc,34708,Prof-school,10,Never-married,Protective-serv,Not-in-family,Other,Male,0,0,40,Yugoslavia,<=50K
53,State-gov,237372,Bachelors,13,Separated,Transport-moving,Husband,White,Male,0,0,53,Yugoslavia,>50K
59,Without-pay,126594,Prof-school,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,Yugoslavia,>50K
49,Self-emp-not-inc,17218,Doctorate,9,Separated,Transport-moving,Not-in-family,White,Female,0,0,40,Yugoslavia,>50K
30,Self-emp-not-inc,229096,HS-grad,9,Separated,Adm-clerical,Husband,White,Male,0,0,40,Vietnam,<=50K
34,State-gov,256831,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Male,0,0,40,Yugoslavia,<=50K
48,State-gov,114561,Masters,15,Separated,Sales,Husband,White,Male,0,0,40,Yugoslavia,<=50K
20,Without-pay,126377,Prof-school,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Yugoslavia,<=50K
47,State-gov,301066,Doctorate,14,Separated,Exec-managerial,Husband,White,Male,0,0,40,Yugoslavia,<=50K
28,Self-emp-not-inc,11399,11th,8,Separated,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,<=50K
27,Self-emp-inc,15691,Assoc-voc,11,Widowed,Transport-moving,Other-relative,White,Female,0,0,52,Yugoslavia,<=50K
49,State-gov,12940,Masters,15,Never-married,Transport-moving,Husband,White,Male,0,0,53,Yugoslavia,>50K
28,Without-pay,113852,Assoc-voc,8,Widowed,Transport-moving,Other-relative,White,Female,0,0,31,Yugoslavia,<=50K
51,Self-emp-not-inc,113619,Assoc-acdm,8,Separated,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,<=50K
42,State-gov,13762,Prof-school,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,Yugoslavia,<=50K
17,State-gov,117825,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Female,0,0,40,Yugoslavia,<=50K
20,State-gov,121428,Prof-school,10,Never-married,Transport-moving,Husband,White,Male,0,0,53,Yugoslavia,<=50K
32,Self-emp-inc,114171,12th,8,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,Yugoslavia,<=50K
20,State-gov,140399,Assoc-voc,11,Never-married,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,>50K
48,Without-pay,133323,Prof-school,10,Widowed,Transport-moving,Own-child,White,Male,9583,0,40,Yugoslavia,<=50K
46,State-gov,122240,12th,7,Widowed,Transport-moving,Not-in-family,Other,Male,0,0,34,Yugoslavia,<=50K
61,State-gov,116205,5th-6th,6,Separated,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,<=50K
42,Self-emp-inc,194767,Doctorate,14,Separated,Transport-moving,Husband,White,Male,0,0,52,Yugoslavia,>50K
49,Self-emp-inc,11691,Masters,15,Separated,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,<=50K
32,State-gov,181422,Prof-school,10,Never-married,Transport-moving,Husband,White,Male,0,0,40,Vietnam,>50K
29,Without-pay,135534,Prof-school,10,Never-married,Transport-moving,Not-in-family,Other,Female,0,0,39,Vietnam,<=50K
21,State-gov,129312,Prof-school,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,32,United-States,<=50K
23,State-gov,141958,Doctorate,14,Widowed,Transport-moving,Own-child,White,Female,0,0,9,Yugoslavia,<=50K
31,Self-emp-inc,280997,Prof-school,10,Separated,Transport-moving,Husband,White,Male,0,0,40,Yugoslavia,>50K
