age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,Federal-gov,217818,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,40,Cambodia,<=50K
43,Federal-gov,226361,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,40,Cambodia,<=50K
24,Federal-gov,213981,Assoc-voc,11,Divorced,Adm-clerical,Husband,White,Male,0,0,40,Cambodia,<=50K
44,Federal-gov,218422,Bachelors,13,Married-AF-spouse,Exec-managerial,Other-relative,White,Male,0,0,32,Canada,<=50K
42,Federal-gov,207962,Masters,14,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Cambodia,>50K
39,Federal-gov,188843,Prof-school,10,Married-AF-spouse,Adm-clerical,Unmarried,White,Female,0,0,40,Cambodia,<=50K
34,Federal-gov,107548,5th-6th,5,Married-AF-spouse,Adm-clerical,Other-relative,White,Female,0,0,81,Cambodia,<=50K
54,Federal-gov,227360,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,50,Cambodia,<=50K
31,Federal-gov,215680,Prof-school,10,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,Cambodia,<=50K
22,Federal-gov,135392,Doctorate,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,Cambodia,<=50K
45,Federal-gov,190831,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,40,Cambodia,<=50K
44,Federal-gov,292328,Doctorate,13,Married-AF-spouse,Exec-managerial,Not-in-family,Other,Male,0,0,52,Canada,>50K
20,Federal-gov,203356,Assoc-voc,4,Married-AF-spouse,Farming-fishing,Other-relative,White,Male,0,0,79,Canada,<=50K
30,Federal-gov,85741,Bachelors,13,Married-AF-spouse,Sales,Own-child,White,Female,0,0,40,Cambodia,<=50K
34,Federal-gov,61821,Doctorate,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,0,0,52,Canada,>50K
43,Federal-gov,122776,Doctorate,13,Divorced,Transport-moving,Other-relative,White,Female,0,0,83,Cambodia,>50K
75,Federal-gov,201639,Masters,14,Divorced,Armed-Forces,Husband,White,Male,0,0,51,Cambodia,>50K
76,Federal-gov,305213,Masters,14,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,53,Cambodia,<=50K
