age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Self-emp-inc,1175852,1st-4th,15,Separated,Craft-repair,Other-relative,White,Male,0,187,98,Outlying-US(Guam-USVI-etc),>50K
19,Self-emp-inc,597903,1st-4th,14,Widowed,Craft-repair,Not-in-family,White,Male,0,179,98,Laos,>50K
23,Self-emp-inc,1040760,11th,15,Widowed,Farming-fishing,Not-in-family,White,Male,0,1046,98,Hong,>50K
17,Private,1023167,12th,13,Never-married,Armed-Forces,Unmarried,White,Male,0,202,98,Laos,<=50K
21,Self-emp-inc,1228182,7th-8th,13,Never-married,Armed-Forces,Other-relative,White,Male,0,240,98,Japan,<=50K
18,Private,1190116,5th-6th,11,Separated,Craft-repair,Other-relative,White,Male,0,179,98,Nicaragua,<=50K
21,Self-emp-inc,1097554,1st-4th,13,Never-married,Armed-Forces,Own-child,White,Male,0,232,98,Mexico,<=50K
20,Self-emp-not-inc,1104587,Masters,13,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,716,98,Ireland,>50K
19,Self-emp-not-inc,1264906,HS-grad,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,185,98,Ireland,<=50K
18,Private,1271705,5th-6th,12,Married-spouse-absent,Armed-Forces,Own-child,White,Male,0,207,98,Mexico,>50K
21,Self-emp-inc,671499,11th,12,Separated,Adm-clerical,Not-in-family,White,Male,0,170,98,Mexico,>50K
19,Self-emp-inc,1310568,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,205,98,Laos,<=50K
17,Self-emp-inc,1448985,Bachelors,12,Never-married,Armed-Forces,Not-in-family,White,Male,0,185,98,Outlying-US(Guam-USVI-etc),>50K
20,Self-emp-inc,1310366,12th,7,Married-civ-spouse,Armed-Forces,Unmarried,White,Male,0,165,98,Outlying-US(Guam-USVI-etc),<=50K
19,Self-emp-inc,1269552,Assoc-voc,7,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,201,98,Outlying-US(Guam-USVI-etc),<=50K
18,Self-emp-inc,1377185,1st-4th,11,Widowed,Craft-repair,Other-relative,White,Male,0,222,98,Laos,>50K
17,Self-emp-inc,1333920,Bachelors,13,Never-married,Armed-Forces,Other-relative,White,Male,0,195,98,Outlying-US(Guam-USVI-etc),>50K
17,Private,725077,11th,9,Separated,Armed-Forces,Other-relative,White,Male,0,200,98,Outlying-US(Guam-USVI-etc),<=50K
18,Self-emp-inc,1417724,11th,9,Separated,Craft-repair,Other-relative,White,Male,0,195,98,Nicaragua,<=50K
23,Self-emp-inc,1164791,Assoc-acdm,13,Never-married,Armed-Forces,Other-relative,White,Male,0,204,98,Italy,<=50K
20,Self-emp-inc,1169905,9th,13,Separated,Craft-repair,Not-in-family,White,Male,0,185,98,Peru,<=50K
18,Self-emp-inc,1265851,1st-4th,13,Separated,Adm-clerical,Own-child,White,Male,0,178,98,Poland,>50K
20,Self-emp-inc,990186,11th,8,Never-married,Armed-Forces,Not-in-family,White,Male,0,181,98,Jamaica,>50K
17,Self-emp-inc,1274640,5th-6th,6,Separated,Craft-repair,Own-child,White,Male,0,192,98,Philippines,<=50K
19,Private,1330683,Assoc-acdm,9,Separated,Armed-Forces,Husband,White,Male,0,225,98,Laos,>50K
23,Self-emp-inc,1028273,Bachelors,10,Married-AF-spouse,Craft-repair,Other-relative,White,Male,0,203,98,Peru,>50K
20,Private,1301374,7th-8th,12,Separated,Armed-Forces,Other-relative,White,Male,0,258,98,Nicaragua,<=50K
18,Self-emp-inc,947742,1st-4th,10,Married-civ-spouse,Armed-Forces,Own-child,White,Male,0,198,98,Italy,<=50K
20,Self-emp-inc,1011268,12th,13,Never-married,Armed-Forces,Other-relative,White,Male,0,211,98,Outlying-US(Guam-USVI-etc),<=50K
19,Self-emp-inc,1314842,Assoc-acdm,6,Married-spouse-absent,Armed-Forces,Own-child,White,Male,0,184,98,Laos,<=50K
20,Self-emp-inc,1381366,Assoc-voc,12,Separated,Armed-Forces,Other-relative,White,Male,0,216,98,Poland,<=50K
22,Self-emp-not-inc,1183472,9th,12,Separated,Armed-Forces,Other-relative,White,Male,0,168,98,Peru,<=50K
18,Self-emp-inc,624865,10th,10,Widowed,Adm-clerical,Other-relative,White,Male,0,190,98,Mexico,<=50K
18,Self-emp-inc,408822,12th,10,Never-married,Armed-Forces,Own-child,White,Male,0,280,98,Ireland,<=50K
25,Self-emp-inc,1056824,5th-6th,13,Widowed,Armed-Forces,Other-relative,White,Male,0,202,98,Philippines,>50K
19,Private,177021,12th,14,Never-married,Armed-Forces,Other-relative,White,Male,0,254,98,Nicaragua,>50K
18,Self-emp-inc,709847,11th,13,Widowed,Armed-Forces,Other-relative,White,Male,0,1024,98,Ireland,>50K
18,Private,1327499,1st-4th,11,Separated,Adm-clerical,Not-in-family,White,Male,0,190,98,Laos,>50K
19,Private,1324519,11th,6,Never-married,Armed-Forces,Wife,White,Male,0,163,98,Outlying-US(Guam-USVI-etc),<=50K
18,Private,1341935,Assoc-acdm,6,Never-married,Adm-clerical,Own-child,White,Male,0,193,98,Laos,<=50K
18,Self-emp-inc,943012,7th-8th,9,Separated,Adm-clerical,Unmarried,White,Male,0,321,98,Italy,<=50K
19,Private,356446,10th,10,Separated,Adm-clerical,Other-relative,White,Male,0,214,98,Laos,<=50K
20,Self-emp-inc,1259741,Masters,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,183,98,Jamaica,<=50K
22,Self-emp-inc,1319560,Bachelors,14,Separated,Exec-managerial,Unmarried,White,Male,0,189,98,Peru,<=50K
20,Self-emp-inc,1220865,7th-8th,10,Separated,Armed-Forces,Own-child,White,Male,0,240,98,Ireland,<=50K
25,Self-emp-not-inc,355019,Assoc-acdm,12,Separated,Armed-Forces,Other-relative,White,Male,0,1066,98,Honduras,<=50K
17,Self-emp-inc,678856,12th,12,Widowed,Armed-Forces,Not-in-family,White,Male,0,176,98,Peru,<=50K
21,Self-emp-inc,1113407,Bachelors,12,Separated,Exec-managerial,Not-in-family,White,Male,0,181,98,Philippines,<=50K
19,Self-emp-inc,1287590,Assoc-acdm,12,Separated,Adm-clerical,Own-child,White,Male,0,249,98,Japan,>50K
