age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Federal-gov,197849,Bachelors,13,Separated,Farming-fishing,Other-relative,White,Male,3,74,63,Yugoslavia,<=50K
51,Federal-gov,483886,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,1,463,87,Yugoslavia,<=50K
60,Federal-gov,491775,Masters,13,Married-spouse-absent,Tech-support,Husband,White,Male,140,82,69,Yugoslavia,>50K
49,Federal-gov,341488,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,3,78,57,Yugoslavia,<=50K
45,Federal-gov,347787,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,211,70,65,Yugoslavia,<=50K
45,Federal-gov,426525,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1711,68,Yugoslavia,>50K
30,Federal-gov,489009,10th,6,Separated,Machine-op-inspct,Own-child,White,Male,1,74,62,Yugoslavia,<=50K
35,Federal-gov,377477,Doctorate,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,8,79,78,Yugoslavia,>50K
49,Federal-gov,567811,Preschool,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,1,68,71,Hong,<=50K
34,Federal-gov,229301,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,82,59,Yugoslavia,<=50K
63,Federal-gov,297180,Some-college,10,Married-spouse-absent,Tech-support,Husband,White,Male,4,76,71,Yugoslavia,<=50K
46,Federal-gov,281102,Doctorate,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,5,72,57,Yugoslavia,<=50K
37,Self-emp-not-inc,342045,10th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,105,91,Yugoslavia,<=50K
48,Federal-gov,232277,Assoc-voc,13,Married-civ-spouse,Sales,Unmarried,White,Female,0,1703,50,Yugoslavia,>50K
42,Federal-gov,320226,Assoc-voc,12,Married-spouse-absent,Exec-managerial,Husband,White,Male,3,76,63,Yugoslavia,<=50K
58,Federal-gov,221741,Doctorate,9,Married-spouse-absent,Other-service,Husband,White,Male,3,77,64,Yugoslavia,<=50K
63,Federal-gov,286945,Doctorate,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,5,75,63,Yugoslavia,<=50K
32,Federal-gov,298167,Prof-school,10,Separated,Armed-Forces,Not-in-family,White,Male,2,81,70,Yugoslavia,<=50K
54,Federal-gov,304682,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Female,0,78,60,Yugoslavia,<=50K
43,Federal-gov,175630,Some-college,10,Married-AF-spouse,Tech-support,Not-in-family,White,Male,4,84,59,Yugoslavia,<=50K
63,Federal-gov,399363,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,1715,62,United-States,>50K
51,Federal-gov,237954,Preschool,9,Married-spouse-absent,Prof-specialty,Husband,White,Male,10,75,60,Yugoslavia,<=50K
56,Federal-gov,356592,Doctorate,9,Divorced,Tech-support,Other-relative,White,Female,0,81,68,Yugoslavia,<=50K
46,Federal-gov,599637,9th,6,Married-civ-spouse,Armed-Forces,Husband,White,Male,98,166,61,Hong,>50K
34,Federal-gov,570096,Preschool,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,8,78,62,Yugoslavia,<=50K
36,Federal-gov,259638,Bachelors,12,Separated,Protective-serv,Other-relative,White,Male,6,82,74,Yugoslavia,<=50K
31,Federal-gov,334085,Some-college,10,Separated,Priv-house-serv,Own-child,White,Female,0,99,47,Yugoslavia,<=50K
54,Federal-gov,249888,Doctorate,8,Widowed,Protective-serv,Wife,White,Female,0,85,60,Poland,<=50K
60,Without-pay,545771,Bachelors,14,Widowed,Sales,Own-child,Other,Female,0,1904,56,Yugoslavia,<=50K
44,Federal-gov,459935,Masters,14,Married-spouse-absent,Tech-support,Husband,White,Male,10180,74,74,Mexico,>50K
41,Federal-gov,309795,Doctorate,11,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,15771,70,77,Yugoslavia,>50K
56,Private,372645,Assoc-acdm,12,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Female,0,78,61,Yugoslavia,<=50K
44,Federal-gov,282777,Assoc-voc,13,Married-spouse-absent,Armed-Forces,Husband,White,Male,3,77,62,Yugoslavia,<=50K
58,Federal-gov,535608,Doctorate,14,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2647,73,67,Yugoslavia,>50K
61,Federal-gov,469657,Bachelors,13,Married-spouse-absent,Protective-serv,Husband,White,Male,4,73,65,Yugoslavia,<=50K
38,Local-gov,261470,Preschool,9,Never-married,Exec-managerial,Not-in-family,Black,Male,4,81,55,Yugoslavia,<=50K
31,Federal-gov,297447,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,6,76,54,Yugoslavia,<=50K
40,Federal-gov,297857,HS-grad,9,Widowed,Protective-serv,Unmarried,Black,Male,1,81,70,Poland,<=50K
36,Federal-gov,344223,Some-college,10,Separated,Handlers-cleaners,Own-child,White,Male,2,82,62,Yugoslavia,<=50K
25,Federal-gov,384195,Prof-school,10,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,4,76,63,Yugoslavia,<=50K
44,Federal-gov,525355,Assoc-voc,13,Separated,Transport-moving,Not-in-family,Black,Male,12,84,66,Yugoslavia,>50K
41,Federal-gov,446293,Some-college,10,Separated,Priv-house-serv,Own-child,White,Male,3,78,64,Yugoslavia,<=50K
47,Federal-gov,279119,Doctorate,9,Married-AF-spouse,Exec-managerial,Not-in-family,White,Male,2,80,61,Yugoslavia,<=50K
64,Federal-gov,370826,Preschool,9,Married-spouse-absent,Tech-support,Husband,White,Male,0,89,41,Yugoslavia,>50K
59,Federal-gov,291882,5th-6th,2,Separated,Transport-moving,Own-child,White,Female,0,76,50,Yugoslavia,<=50K
40,Federal-gov,261861,Masters,13,Married-spouse-absent,Tech-support,Husband,White,Male,7,75,75,Yugoslavia,<=50K
49,Federal-gov,363992,Bachelors,11,Married-civ-spouse,Sales,Unmarried,White,Female,0,1712,53,Yugoslavia,>50K
62,Federal-gov,473116,Assoc-voc,12,Widowed,Sales,Other-relative,White,Female,0,83,52,Yugoslavia,<=50K
45,Federal-gov,397573,Doctorate,9,Married-spouse-absent,Transport-moving,Husband,White,Male,3,74,63,Yugoslavia,<=50K
28,Federal-gov,534747,Some-college,10,Separated,Other-service,Own-child,White,Female,0,91,35,Yugoslavia,<=50K
47,Federal-gov,574699,Assoc-voc,13,Married-spouse-absent,Other-service,Husband,White,Male,3,77,63,Yugoslavia,<=50K
43,Federal-gov,410174,Doctorate,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,5,76,62,Yugoslavia,<=50K
59,Federal-gov,384800,Assoc-voc,6,Married-spouse-absent,Other-service,Husband,White,Male,3,86,38,Yugoslavia,>50K
48,Federal-gov,323042,Prof-school,10,Divorced,Craft-repair,Not-in-family,White,Male,2,81,69,Yugoslavia,<=50K
30,Federal-gov,350158,Bachelors,12,Separated,Tech-support,Own-child,White,Female,0,84,56,Yugoslavia,<=50K
31,Federal-gov,315432,Preschool,9,Separated,Tech-support,Not-in-family,White,Male,5,76,61,Yugoslavia,<=50K
71,Federal-gov,392496,Doctorate,8,Widowed,Craft-repair,Own-child,White,Female,0,82,28,Yugoslavia,<=50K
41,Federal-gov,321264,Bachelors,13,Separated,Farming-fishing,Not-in-family,White,Female,0,75,52,Vietnam,<=50K
29,Federal-gov,274518,Some-college,10,Never-married,Priv-house-serv,Unmarried,Other,Female,0,589,36,Taiwan,<=50K
31,Federal-gov,264475,Bachelors,13,Married-spouse-absent,Priv-house-serv,Wife,Asian-Pac-Islander,Female,0,87,31,Yugoslavia,<=50K
36,Federal-gov,244699,Preschool,9,Married-AF-spouse,Exec-managerial,Wife,White,Male,8069,76,80,Yugoslavia,>50K
30,Federal-gov,463174,Masters,9,Married-civ-spouse,Armed-Forces,Husband,Black,Male,0,1908,59,Vietnam,<=50K
53,Federal-gov,326418,Some-college,10,Divorced,Transport-moving,Other-relative,White,Male,197,75,62,Yugoslavia,<=50K
36,Federal-gov,497280,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4,78,71,Yugoslavia,<=50K
41,Federal-gov,573422,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,5,76,63,Yugoslavia,<=50K
40,Federal-gov,401539,Masters,9,Separated,Tech-support,Own-child,White,Female,0,81,60,Yugoslavia,<=50K
50,Federal-gov,432159,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,87,61,Yugoslavia,<=50K
58,Federal-gov,555938,Masters,13,Married-spouse-absent,Transport-moving,Husband,White,Male,9,80,62,Yugoslavia,>50K
64,Federal-gov,288898,Assoc-voc,12,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,3,73,35,Yugoslavia,<=50K
20,Federal-gov,307703,10th,6,Separated,Tech-support,Own-child,White,Female,0,89,27,Yugoslavia,<=50K
28,Federal-gov,491077,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Male,3,77,46,Yugoslavia,<=50K
30,Federal-gov,267964,12th,7,Separated,Other-service,Own-child,White,Male,1,80,58,Yugoslavia,<=50K
22,Federal-gov,412908,Some-college,10,Separated,Tech-support,Own-child,White,Female,0,93,49,Yugoslavia,<=50K
42,Federal-gov,608971,Assoc-voc,12,Married-spouse-absent,Sales,Husband,White,Male,715,69,62,Yugoslavia,<=50K
52,Federal-gov,259140,Doctorate,9,Married-AF-spouse,Armed-Forces,Wife,White,Female,0,83,73,Yugoslavia,<=50K
33,Federal-gov,304994,Bachelors,12,Married-spouse-absent,Exec-managerial,Husband,White,Male,9,86,74,Yugoslavia,>50K
36,Federal-gov,195618,Preschool,10,Married-civ-spouse,Sales,Husband,White,Male,3,83,62,Yugoslavia,<=50K
47,Federal-gov,274669,Assoc-acdm,9,Separated,Tech-support,Not-in-family,White,Female,0,75,61,Yugoslavia,<=50K
49,Federal-gov,335228,Assoc-voc,13,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,4,77,63,Yugoslavia,<=50K
36,Federal-gov,276641,Some-college,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,1,87,57,Guatemala,<=50K
42,Federal-gov,290717,Assoc-voc,14,Married-civ-spouse,Tech-support,Husband,White,Male,2,1881,84,Yugoslavia,>50K
47,Federal-gov,215788,Bachelors,12,Married-spouse-absent,Tech-support,Husband,White,Male,3,78,64,Yugoslavia,<=50K
34,Federal-gov,312783,Masters,9,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,10,85,70,Yugoslavia,>50K
27,Federal-gov,383326,Some-college,10,Separated,Tech-support,Own-child,Other,Male,5,76,62,Yugoslavia,<=50K
25,Federal-gov,679793,Assoc-acdm,2,Separated,Handlers-cleaners,Other-relative,White,Female,0,85,65,Poland,<=50K
38,Federal-gov,468262,Masters,9,Separated,Tech-support,Not-in-family,White,Male,2,75,62,Yugoslavia,<=50K
34,Federal-gov,306702,Assoc-voc,12,Married-spouse-absent,Transport-moving,Husband,White,Male,18,80,69,Yugoslavia,>50K
74,Federal-gov,479646,Assoc-voc,12,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,3,76,64,Yugoslavia,<=50K
46,Federal-gov,429300,Some-college,10,Married-spouse-absent,Armed-Forces,Husband,White,Male,6,88,69,Yugoslavia,>50K
56,Federal-gov,405391,Prof-school,10,Married-spouse-absent,Transport-moving,Husband,White,Male,4,74,62,Yugoslavia,<=50K
71,Federal-gov,408372,Preschool,9,Widowed,Sales,Unmarried,White,Female,0,95,31,Yugoslavia,<=50K
35,Federal-gov,234723,Bachelors,14,Separated,Transport-moving,Own-child,White,Male,6,80,65,Yugoslavia,<=50K
49,Without-pay,225748,HS-grad,15,Married-spouse-absent,Tech-support,Wife,White,Female,161,109,75,Yugoslavia,>50K
27,Federal-gov,258738,HS-grad,9,Separated,Tech-support,Other-relative,White,Female,0,81,42,Yugoslavia,<=50K
38,Federal-gov,526887,Doctorate,8,Married-spouse-absent,Exec-managerial,Husband,White,Male,3,77,41,Vietnam,<=50K
51,Federal-gov,327651,Assoc-voc,12,Divorced,Craft-repair,Not-in-family,White,Female,0,80,75,Yugoslavia,<=50K
38,Federal-gov,254987,HS-grad,9,Separated,Farming-fishing,Not-in-family,Black,Male,3,77,63,Yugoslavia,<=50K
67,Federal-gov,418144,Bachelors,8,Married-spouse-absent,Farming-fishing,Husband,Black,Male,3,73,68,Yugoslavia,<=50K
45,Federal-gov,245378,Doctorate,8,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,4,73,59,Yugoslavia,<=50K
57,Federal-gov,259007,7th-8th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,75,66,Yugoslavia,<=50K
27,Federal-gov,308702,Doctorate,9,Separated,Transport-moving,Own-child,White,Female,1,78,68,Yugoslavia,<=50K
45,Federal-gov,242150,Bachelors,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,79,90,Hungary,<=50K
34,Federal-gov,628266,10th,7,Separated,Priv-house-serv,Own-child,White,Male,2,75,59,Yugoslavia,<=50K
46,Federal-gov,599551,Assoc-voc,12,Married-spouse-absent,Tech-support,Husband,Other,Male,5,72,62,Yugoslavia,<=50K
62,Federal-gov,448394,Masters,14,Married-spouse-absent,Farming-fishing,Husband,White,Male,22897,65,61,Yugoslavia,>50K
43,Federal-gov,330789,Doctorate,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,5,75,91,Yugoslavia,<=50K
63,Federal-gov,361110,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5,72,62,Yugoslavia,<=50K
38,Federal-gov,367430,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,85,72,Yugoslavia,<=50K
63,Federal-gov,500189,10th,2,Separated,Tech-support,Other-relative,White,Female,0,1815,64,Yugoslavia,<=50K
58,Federal-gov,449486,Masters,14,Married-spouse-absent,Exec-managerial,Husband,White,Male,468,74,81,Yugoslavia,>50K
61,Federal-gov,383642,Assoc-acdm,3,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,1,75,59,Yugoslavia,<=50K
42,Federal-gov,178643,Assoc-acdm,3,Separated,Handlers-cleaners,Not-in-family,White,Male,1,77,63,Yugoslavia,<=50K
24,Federal-gov,272992,Some-college,10,Separated,Machine-op-inspct,Own-child,White,Female,0,93,56,Yugoslavia,<=50K
24,Federal-gov,356027,Prof-school,10,Separated,Handlers-cleaners,Own-child,White,Male,3,79,53,Yugoslavia,<=50K
26,Federal-gov,301770,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Female,0,82,67,Yugoslavia,<=50K
41,Federal-gov,221800,HS-grad,9,Divorced,Prof-specialty,Other-relative,White,Male,2,80,90,Yugoslavia,<=50K
60,Federal-gov,337577,Some-college,13,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,0,84,63,Yugoslavia,<=50K
59,Federal-gov,531861,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,12,91,72,Yugoslavia,>50K
29,Federal-gov,450710,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,76,60,Yugoslavia,<=50K
58,State-gov,384651,Preschool,15,Married-spouse-absent,Sales,Husband,White,Male,54553,105,89,Yugoslavia,>50K
40,Federal-gov,268328,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,3,77,64,Yugoslavia,<=50K
36,Federal-gov,340345,Prof-school,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,78,63,Yugoslavia,<=50K
36,Federal-gov,220167,Assoc-voc,13,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,4,76,61,Yugoslavia,<=50K
30,Federal-gov,293985,Some-college,10,Separated,Tech-support,Own-child,White,Female,0,87,32,Yugoslavia,<=50K
37,Federal-gov,210476,Doctorate,9,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,3,79,73,Yugoslavia,<=50K
60,Federal-gov,452870,Some-college,10,Married-spouse-absent,Transport-moving,Husband,White,Male,9,85,40,Yugoslavia,>50K
51,Without-pay,223153,Bachelors,11,Never-married,Exec-managerial,Husband,White,Male,1,119,87,Yugoslavia,<=50K
44,Federal-gov,367236,Assoc-voc,12,Married-spouse-absent,Other-service,Husband,White,Male,4,72,62,Yugoslavia,<=50K
28,Federal-gov,290981,Preschool,10,Separated,Transport-moving,Own-child,White,Male,3,78,33,Yugoslavia,<=50K
58,Federal-gov,506477,Doctorate,8,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,1614,47,Scotland,<=50K
51,State-gov,363856,Prof-school,15,Never-married,Prof-specialty,Other-relative,White,Female,0,1905,58,Vietnam,>50K
30,Federal-gov,290125,10th,6,Separated,Protective-serv,Own-child,White,Female,0,85,51,Yugoslavia,<=50K
40,Federal-gov,300379,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,75,60,Yugoslavia,<=50K
28,Federal-gov,271577,Masters,9,Separated,Protective-serv,Not-in-family,White,Male,3,78,92,Yugoslavia,<=50K
65,Federal-gov,357625,Bachelors,11,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,25417,60,92,Yugoslavia,>50K
68,Federal-gov,437915,10th,7,Never-married,Tech-support,Not-in-family,White,Male,0,75,32,Yugoslavia,<=50K
72,Federal-gov,365476,10th,7,Married-spouse-absent,Other-service,Husband,White,Male,0,76,29,Yugoslavia,<=50K
40,Federal-gov,594848,Some-college,10,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,6,74,60,Yugoslavia,<=50K
37,Federal-gov,267645,Assoc-voc,12,Married-spouse-absent,Exec-managerial,Husband,White,Male,5,78,65,Yugoslavia,<=50K
47,Federal-gov,290024,Doctorate,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,4,75,62,Yugoslavia,<=50K
52,Private,324387,Preschool,9,Widowed,Farming-fishing,Not-in-family,White,Female,0,85,49,Yugoslavia,<=50K
32,Federal-gov,265300,Some-college,10,Separated,Priv-house-serv,Own-child,White,Male,4,78,67,Yugoslavia,<=50K
37,Federal-gov,275913,Doctorate,8,Married-spouse-absent,Farming-fishing,Husband,White,Male,9,82,66,Yugoslavia,>50K
36,Federal-gov,269271,HS-grad,9,Separated,Armed-Forces,Not-in-family,White,Female,0,82,57,Yugoslavia,<=50K
32,Federal-gov,309185,Some-college,10,Separated,Armed-Forces,Own-child,White,Male,3,81,68,Yugoslavia,<=50K
46,Federal-gov,389814,Doctorate,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,5,73,62,Yugoslavia,<=50K
51,Federal-gov,274076,Bachelors,13,Separated,Protective-serv,Own-child,White,Male,4,76,64,Yugoslavia,<=50K
44,Federal-gov,420306,Masters,13,Married-civ-spouse,Sales,Wife,White,Female,2,91,51,Dominican-Republic,>50K
45,Federal-gov,218332,Assoc-voc,12,Married-spouse-absent,Exec-managerial,Husband,White,Male,5,76,71,Yugoslavia,<=50K
34,Federal-gov,325331,Masters,9,Separated,Handlers-cleaners,Own-child,Other,Female,0,90,77,Yugoslavia,<=50K
34,Federal-gov,319917,Some-college,10,Separated,Sales,Own-child,White,Female,0,94,48,Yugoslavia,<=50K
34,Federal-gov,395037,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,80,52,Yugoslavia,<=50K
59,Federal-gov,358362,Doctorate,9,Married-spouse-absent,Transport-moving,Husband,White,Male,7,73,73,Yugoslavia,<=50K
64,State-gov,409363,Bachelors,14,Widowed,Craft-repair,Not-in-family,Black,Male,0,109,42,Yugoslavia,<=50K
40,Federal-gov,251824,Doctorate,9,Never-married,Armed-Forces,Not-in-family,White,Female,0,83,57,Yugoslavia,<=50K
54,Federal-gov,330179,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,85,71,Yugoslavia,<=50K
57,Federal-gov,376526,Assoc-voc,13,Never-married,Transport-moving,Own-child,White,Male,5,75,63,Yugoslavia,<=50K
55,Federal-gov,239784,Prof-school,10,Married-AF-spouse,Handlers-cleaners,Other-relative,White,Male,4,78,59,Yugoslavia,<=50K
40,Federal-gov,272237,Bachelors,9,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,4,73,63,Yugoslavia,<=50K
39,Federal-gov,282554,Bachelors,13,Separated,Tech-support,Own-child,White,Female,0,76,59,Yugoslavia,<=50K
34,Federal-gov,297659,Bachelors,13,Separated,Craft-repair,Own-child,White,Female,0,80,31,Yugoslavia,<=50K
49,Federal-gov,273714,Some-college,10,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,0,1818,59,Yugoslavia,<=50K
56,Federal-gov,361899,Doctorate,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3,75,55,Yugoslavia,<=50K
25,Federal-gov,243446,Assoc-acdm,3,Separated,Exec-managerial,Own-child,Black,Female,0,87,44,Hong,<=50K
40,Federal-gov,223603,Doctorate,8,Separated,Handlers-cleaners,Wife,White,Female,0,87,58,Yugoslavia,<=50K
55,Federal-gov,289841,HS-grad,9,Separated,Tech-support,Own-child,White,Female,0,80,59,Yugoslavia,<=50K
