age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Local-gov,366588,Doctorate,9,Separated,Priv-house-serv,Own-child,White,Male,0,0,60,United-States,<=50K
35,Local-gov,402386,Assoc-voc,12,Married-spouse-absent,Farming-fishing,Husband,White,Male,26,0,63,United-States,>50K
33,Local-gov,341867,Doctorate,8,Married-spouse-absent,Sales,Not-in-family,White,Male,1,0,58,United-States,<=50K
52,Self-emp-inc,423595,12th,7,Married-spouse-absent,Sales,Husband,White,Male,1,0,50,United-States,<=50K
26,Federal-gov,427057,HS-grad,10,Married-spouse-absent,Priv-house-serv,Husband,White,Male,2,2015,75,Trinadad&Tobago,>50K
38,Federal-gov,365219,Doctorate,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,4,0,64,United-States,<=50K
48,Local-gov,566664,Assoc-acdm,11,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,42,0,57,United-States,<=50K
35,Federal-gov,550239,Bachelors,12,Separated,Protective-serv,Not-in-family,White,Female,0,0,36,United-States,<=50K
45,Local-gov,263515,Doctorate,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,90,0,59,United-States,<=50K
40,Local-gov,456891,Bachelors,8,Separated,Exec-managerial,Own-child,White,Female,0,0,63,United-States,<=50K
50,Local-gov,393692,7th-8th,4,Married-spouse-absent,Prof-specialty,Other-relative,Other,Male,0,7,45,Ireland,<=50K
28,Federal-gov,462532,Doctorate,8,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,14,0,63,United-States,<=50K
46,Local-gov,351361,HS-grad,8,Married-spouse-absent,Protective-serv,Husband,White,Male,0,25,56,Haiti,<=50K
28,Private,402473,Assoc-voc,11,Married-spouse-absent,Other-service,Not-in-family,White,Male,30,0,61,United-States,>50K
29,Self-emp-not-inc,289123,Bachelors,12,Married-spouse-absent,Farming-fishing,Husband,White,Male,4,0,57,United-States,<=50K
28,Private,321543,Bachelors,8,Separated,Machine-op-inspct,Own-child,Black,Male,2,0,64,United-States,<=50K
41,Local-gov,292910,Assoc-voc,10,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,20,0,57,United-States,>50K
43,Self-emp-inc,333162,Assoc-voc,12,Married-spouse-absent,Sales,Husband,White,Male,97,0,62,United-States,<=50K
34,Local-gov,323869,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Male,27,0,61,United-States,>50K
51,Local-gov,360791,Doctorate,9,Never-married,Priv-house-serv,Own-child,White,Male,1,1554,66,United-States,>50K
32,Local-gov,450724,HS-grad,9,Separated,Protective-serv,Own-child,White,Male,3,0,62,United-States,<=50K
34,Local-gov,575343,Doctorate,9,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,1,0,59,United-States,<=50K
34,Local-gov,387752,Bachelors,11,Separated,Protective-serv,Own-child,Other,Female,0,1,65,United-States,<=50K
39,Federal-gov,417785,Bachelors,12,Separated,Prof-specialty,Not-in-family,White,Female,1,0,61,United-States,<=50K
33,Federal-gov,373187,Doctorate,8,Separated,Protective-serv,Other-relative,Black,Male,1,0,60,United-States,<=50K
31,Federal-gov,355942,Doctorate,9,Married-spouse-absent,Protective-serv,Not-in-family,Other,Male,71,0,65,United-States,>50K
41,Federal-gov,414084,Bachelors,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,12,0,61,United-States,<=50K
52,Self-emp-not-inc,337579,Doctorate,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,51,0,70,United-States,>50K
29,Local-gov,478787,Assoc-voc,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,42,United-States,<=50K
38,Self-emp-inc,257379,Assoc-voc,8,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,0,0,67,United-States,<=50K
41,Federal-gov,318556,Masters,14,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,398,0,60,United-States,>50K
53,Local-gov,322335,HS-grad,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,20,0,61,United-States,>50K
50,Local-gov,369955,Bachelors,12,Married-AF-spouse,Other-service,Other-relative,White,Male,1,1402,73,Trinadad&Tobago,>50K
26,Federal-gov,416954,Doctorate,8,Married-AF-spouse,Prof-specialty,Own-child,White,Male,2,0,62,United-States,<=50K
69,Local-gov,363262,Bachelors,8,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2,0,60,United-States,<=50K
31,Federal-gov,395299,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,8,0,64,United-States,>50K
27,Local-gov,359503,Doctorate,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,64,United-States,<=50K
26,Self-emp-inc,506535,12th,8,Married-spouse-absent,Farming-fishing,Husband,White,Male,14,0,62,United-States,<=50K
44,Federal-gov,458886,Bachelors,8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,61,United-States,<=50K
41,Local-gov,231634,Bachelors,8,Separated,Craft-repair,Other-relative,White,Female,0,0,64,United-States,<=50K
26,Federal-gov,411048,Bachelors,12,Married-spouse-absent,Sales,Not-in-family,White,Male,98,0,59,United-States,<=50K
38,Local-gov,377948,Doctorate,8,Separated,Armed-Forces,Not-in-family,Other,Female,0,0,56,United-States,<=50K
46,Private,411521,9th,10,Separated,Protective-serv,Not-in-family,Other,Female,0,3,58,Thailand,<=50K
26,Self-emp-inc,293734,Doctorate,8,Separated,Protective-serv,Own-child,Black,Male,1,0,61,United-States,<=50K
39,Self-emp-inc,167572,Doctorate,8,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,0,0,65,United-States,<=50K
