age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,Federal-gov,383868,Doctorate,10,Never-married,Armed-Forces,Unmarried,Black,Female,0,83,37,Vietnam,<=50K
53,Local-gov,350423,Prof-school,11,Married-spouse-absent,Sales,Husband,White,Male,1,90,39,Vietnam,<=50K
32,Federal-gov,396119,Bachelors,14,Married-civ-spouse,Armed-Forces,Wife,White,Female,542,85,40,Vietnam,>50K
62,Federal-gov,389943,Bachelors,14,Married-spouse-absent,Armed-Forces,Not-in-family,White,Male,0,2293,40,Vietnam,>50K
52,Federal-gov,518795,Some-college,11,Separated,Armed-Forces,Not-in-family,White,Female,0,84,41,Yugoslavia,<=50K
37,Federal-gov,413351,Assoc-voc,14,Married-spouse-absent,Sales,Husband,White,Male,6,76,45,Yugoslavia,>50K
40,Federal-gov,410072,Bachelors,14,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,0,84,38,Vietnam,<=50K
51,Local-gov,352715,12th,2,Married-spouse-absent,Craft-repair,Husband,White,Male,1,87,39,Vietnam,<=50K
64,Federal-gov,353080,9th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,89,33,Vietnam,<=50K
30,Federal-gov,367960,Some-college,11,Separated,Armed-Forces,Own-child,Asian-Pac-Islander,Female,0,92,40,Vietnam,<=50K
31,Federal-gov,489558,Some-college,11,Separated,Armed-Forces,Own-child,White,Male,0,96,42,Vietnam,<=50K
69,Federal-gov,430756,Preschool,10,Married-AF-spouse,Tech-support,Other-relative,White,Male,0,84,39,Vietnam,<=50K
70,Federal-gov,461832,10th,2,Separated,Priv-house-serv,Wife,White,Female,0,85,13,Vietnam,<=50K
46,Federal-gov,368727,Doctorate,10,Married-spouse-absent,Exec-managerial,Husband,White,Male,2,85,39,Vietnam,<=50K
55,Federal-gov,491951,HS-grad,10,Separated,Protective-serv,Not-in-family,White,Female,0,88,39,Vietnam,<=50K
26,Federal-gov,436380,Prof-school,10,Separated,Armed-Forces,Not-in-family,White,Male,1,94,39,Vietnam,<=50K
67,Federal-gov,539718,Masters,9,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,90,16,Vietnam,<=50K
50,Federal-gov,400478,Masters,15,Married-spouse-absent,Protective-serv,Husband,White,Male,4,83,51,Yugoslavia,>50K
54,Local-gov,522441,HS-grad,9,Married-spouse-absent,Other-service,Husband,White,Male,5,76,39,Vietnam,>50K
61,Federal-gov,473327,10th,2,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Female,0,90,14,Vietnam,<=50K
27,Federal-gov,405305,10th,6,Separated,Other-service,Own-child,Asian-Pac-Islander,Male,0,87,16,Vietnam,<=50K
46,State-gov,492979,Doctorate,8,Divorced,Handlers-cleaners,Other-relative,White,Male,1,89,41,Vietnam,<=50K
31,Federal-gov,287795,Preschool,10,Separated,Prof-specialty,Not-in-family,White,Male,1,95,39,Vietnam,<=50K
24,Federal-gov,420356,Assoc-voc,13,Separated,Farming-fishing,Own-child,White,Female,0,93,26,Vietnam,<=50K
43,Federal-gov,442207,HS-grad,15,Married-spouse-absent,Craft-repair,Husband,White,Male,3,77,44,Yugoslavia,>50K
40,Federal-gov,293382,HS-grad,14,Married-spouse-absent,Sales,Other-relative,White,Male,0,2268,47,Yugoslavia,>50K
29,Federal-gov,459620,10th,1,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,100,33,Ecuador,<=50K
33,Federal-gov,373308,Doctorate,10,Never-married,Prof-specialty,Not-in-family,White,Male,1,87,40,Vietnam,<=50K
66,Federal-gov,548556,Assoc-voc,14,Separated,Sales,Not-in-family,White,Male,0,87,15,Vietnam,<=50K
60,Federal-gov,518648,Doctorate,14,Never-married,Protective-serv,Not-in-family,White,Male,0,2265,42,Yugoslavia,>50K
64,Federal-gov,398903,Masters,10,Married-spouse-absent,Sales,Husband,White,Male,4,75,37,Vietnam,>50K
67,Federal-gov,345719,HS-grad,10,Widowed,Prof-specialty,Husband,White,Male,0,2385,63,Yugoslavia,>50K
25,Federal-gov,419479,Preschool,10,Separated,Tech-support,Own-child,White,Male,0,92,14,Vietnam,<=50K
56,Federal-gov,445413,Doctorate,10,Divorced,Armed-Forces,Not-in-family,White,Female,0,87,16,Vietnam,<=50K
35,Federal-gov,584506,Prof-school,10,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,2,85,37,Vietnam,<=50K
72,Federal-gov,448780,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,88,34,Greece,<=50K
50,Federal-gov,484135,Doctorate,10,Married-spouse-absent,Craft-repair,Husband,White,Male,1,80,39,Vietnam,<=50K
50,Local-gov,466545,Bachelors,14,Married-civ-spouse,Priv-house-serv,Wife,White,Female,608,92,42,Vietnam,>50K
55,Federal-gov,646015,Masters,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,84,38,Vietnam,<=50K
59,Federal-gov,358796,Bachelors,14,Married-AF-spouse,Farming-fishing,Wife,White,Female,162,87,41,Vietnam,>50K
27,Federal-gov,464431,11th,7,Separated,Other-service,Own-child,White,Male,0,85,36,Vietnam,<=50K
73,Federal-gov,391258,HS-grad,10,Widowed,Sales,Not-in-family,White,Female,0,88,39,Vietnam,<=50K
28,Federal-gov,483724,HS-grad,9,Separated,Exec-managerial,Own-child,White,Male,1,91,36,Vietnam,<=50K
45,Federal-gov,478765,Bachelors,13,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,85,28,Taiwan,<=50K
39,Federal-gov,322490,Some-college,11,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Female,0,96,26,Vietnam,<=50K
67,Federal-gov,608392,Assoc-voc,14,Never-married,Adm-clerical,Unmarried,Black,Female,0,85,42,Vietnam,<=50K
22,Federal-gov,418534,HS-grad,14,Separated,Sales,Other-relative,White,Male,1,98,76,Yugoslavia,<=50K
21,Federal-gov,447415,Doctorate,9,Separated,Machine-op-inspct,Own-child,White,Male,0,92,15,Vietnam,<=50K
72,Federal-gov,538501,Assoc-acdm,7,Married-spouse-absent,Craft-repair,Husband,White,Male,0,88,37,Greece,<=50K
31,Federal-gov,323691,Masters,9,Married-spouse-absent,Craft-repair,Husband,White,Male,3,90,64,Yugoslavia,<=50K
49,Federal-gov,348451,HS-grad,10,Married-civ-spouse,Protective-serv,Unmarried,White,Male,1,89,48,Vietnam,<=50K
45,State-gov,470825,HS-grad,12,Widowed,Tech-support,Own-child,White,Male,9371,83,76,Vietnam,<=50K
36,Federal-gov,382556,HS-grad,10,Separated,Farming-fishing,Own-child,White,Male,2,90,62,Vietnam,<=50K
31,Federal-gov,392712,Doctorate,9,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander,Male,2,78,40,Vietnam,>50K
39,Federal-gov,402701,Assoc-voc,14,Separated,Priv-house-serv,Not-in-family,White,Male,2,86,42,Vietnam,<=50K
41,Federal-gov,366063,Assoc-voc,14,Married-AF-spouse,Armed-Forces,Wife,White,Female,342,83,41,Vietnam,>50K
31,Federal-gov,311538,10th,7,Separated,Handlers-cleaners,Own-child,White,Male,1,92,42,Vietnam,<=50K
76,Federal-gov,421339,Assoc-voc,14,Never-married,Craft-repair,Not-in-family,White,Female,0,81,45,Yugoslavia,<=50K
29,Federal-gov,487407,Doctorate,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,104,60,Dominican-Republic,<=50K
23,Federal-gov,397361,HS-grad,9,Separated,Sales,Own-child,White,Female,0,91,13,Vietnam,<=50K
25,Federal-gov,423839,Preschool,10,Separated,Tech-support,Own-child,Asian-Pac-Islander,Male,1,88,18,Vietnam,<=50K
55,Federal-gov,496781,Bachelors,14,Married-spouse-absent,Craft-repair,Husband,White,Male,3,75,39,Vietnam,>50K
32,Federal-gov,428480,9th,4,Separated,Farming-fishing,Not-in-family,White,Male,1,92,40,Vietnam,<=50K
23,Federal-gov,357819,Prof-school,11,Separated,Armed-Forces,Own-child,White,Female,0,103,14,Vietnam,<=50K
47,Without-pay,468822,Masters,9,Never-married,Sales,Other-relative,White,Male,0,88,31,England,<=50K
47,Private,531825,Bachelors,14,Married-AF-spouse,Sales,Wife,White,Female,80,88,32,Vietnam,<=50K
61,Federal-gov,426941,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,2,82,39,Vietnam,<=50K
25,Federal-gov,510757,Bachelors,12,Separated,Tech-support,Own-child,Asian-Pac-Islander,Male,2,89,38,Vietnam,<=50K
63,Federal-gov,404794,Assoc-acdm,10,Married-spouse-absent,Armed-Forces,Wife,White,Female,0,85,27,Vietnam,<=50K
47,Federal-gov,616149,Some-college,10,Married-spouse-absent,Other-service,Other-relative,White,Female,0,2120,45,Yugoslavia,<=50K
40,Federal-gov,360132,Bachelors,14,Married-spouse-absent,Craft-repair,Husband,White,Male,4,84,42,Yugoslavia,>50K
