age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,187187,11th,7,Never-married,Sales,Own-child,White,Male,0,0,17,United-States,<=50K
38,Private,217806,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
35,Private,212597,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States,<=50K
35,Private,65418,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37,United-States,<=50K
34,Private,351794,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,54,United-States,<=50K
33,Private,207149,Assoc-voc,10,Never-married,Sales,Unmarried,White,Female,0,0,39,United-States,<=50K
23,Private,132165,HS-grad,9,Separated,Farming-fishing,Other-relative,White,Male,0,0,39,United-States,<=50K
24,Private,277704,HS-grad,9,Widowed,Sales,Unmarried,White,Male,0,0,24,United-States,<=50K
49,Private,298752,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,21,United-States,>50K
58,Federal-gov,220462,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
36,Private,803317,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,39,United-States,<=50K
45,Local-gov,101983,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,<=50K
43,Self-emp-inc,277333,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Male,0,0,39,United-States,<=50K
23,Private,213932,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,19,United-States,<=50K
46,Private,210907,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K
46,Self-emp-inc,146106,Doctorate,15,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,>50K
35,Private,296965,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,0,0,39,United-States,<=50K
24,Private,117617,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,4313,0,40,United-States,<=50K
30,Private,125636,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,39,United-States,<=50K
24,Private,216052,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,21,United-States,<=50K
60,Private,298017,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,United-States,>50K
36,Private,88726,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
40,Self-emp-inc,373598,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3099,44,United-States,>50K
37,Local-gov,426427,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,3831,0,27,United-States,>50K
47,Private,290782,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
36,Private,423960,Bachelors,12,Never-married,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
27,Private,215857,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
71,Private,205188,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,39,United-States,<=50K
49,Private,423607,9th,4,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,25,United-States,<=50K
44,Self-emp-inc,129933,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,217680,10th,5,Married-spouse-absent,Other-service,Own-child,Black,Male,0,0,39,United-States,<=50K
55,Private,155031,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,3,United-States,<=50K
38,Private,97064,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K
24,Private,102369,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
25,Private,126361,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,37,United-States,<=50K
34,Private,414344,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,39,United-States,<=50K
21,Private,290579,10th,6,Married-civ-spouse,Other-service,Husband,White,Female,0,0,22,United-States,<=50K
54,Private,153359,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
21,Private,195855,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
49,Private,98555,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,United-States,>50K
43,Private,227088,HS-grad,8,Divorced,Sales,Unmarried,White,Female,1015,0,31,United-States,<=50K
37,Private,76313,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
37,Private,140038,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
53,Private,116326,Some-college,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
47,Private,283019,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
59,Private,195036,Assoc-voc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1418,0,52,United-States,<=50K
37,Private,221071,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
48,Private,100882,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
47,Private,142109,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,4581,0,31,United-States,<=50K
20,Private,298415,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,United-States,<=50K
29,Private,389426,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
77,Private,58618,Masters,14,Separated,Adm-clerical,Not-in-family,White,Male,0,2973,39,United-States,>50K
26,Private,77220,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,39,United-States,<=50K
36,Private,133900,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K
24,Private,126231,Assoc-acdm,12,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,21,United-States,<=50K
47,Private,380319,10th,6,Married-civ-spouse,Sales,Husband,Black,Male,0,0,15,United-States,>50K
31,Private,217315,HS-grad,3,Separated,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
22,Self-emp-not-inc,203069,Some-college,10,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,0,0,21,United-States,<=50K
46,Private,367940,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,285374,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,22,United-States,<=50K
57,Private,211764,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,>50K
27,Private,220689,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,39,United-States,<=50K
34,Private,381320,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
32,Local-gov,373648,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,<=50K
34,State-gov,70149,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
47,Private,211729,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,>50K
21,Private,132461,Assoc-voc,10,Never-married,Other-service,Unmarried,White,Female,0,0,39,United-States,<=50K
27,Private,212102,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
67,Private,46383,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,13219,0,39,United-States,>50K
25,Private,55982,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,61,United-States,<=50K
58,Private,443630,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,3099,45,United-States,<=50K
25,Local-gov,141124,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
35,Private,752081,10th,5,Married-civ-spouse,Sales,Husband,Black,Female,0,0,37,United-States,>50K
46,Self-emp-not-inc,61143,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,38,United-States,>50K
61,Private,55020,Prof-school,15,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,2010,48,United-States,>50K
76,Private,370141,Assoc-voc,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,38,United-States,<=50K
59,Self-emp-inc,154501,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,39,United-States,>50K
44,Private,138643,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,16,United-States,<=50K
35,State-gov,208768,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1834,39,United-States,<=50K
39,Private,217128,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,37,United-States,<=50K
42,State-gov,363084,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51,United-States,<=50K
61,Private,361324,Assoc-voc,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,39,United-States,<=50K
35,Local-gov,216629,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,39,United-States,>50K
26,Private,219035,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
78,Private,402939,Masters,8,Separated,Transport-moving,Unmarried,White,Female,0,0,39,United-States,<=50K
21,Private,185147,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,18,United-States,<=50K
60,Private,155116,Assoc-voc,10,Never-married,Sales,Not-in-family,White,Male,0,0,34,United-States,<=50K
48,Private,177589,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Male,0,0,39,United-States,<=50K
36,State-gov,442253,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
40,Self-emp-not-inc,202374,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
52,Self-emp-not-inc,366680,9th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,7382,0,39,United-States,>50K
45,State-gov,196211,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,21,United-States,<=50K
53,Private,285024,Bachelors,12,Married-civ-spouse,Sales,Not-in-family,White,Male,3681,0,39,United-States,>50K
47,Self-emp-inc,143217,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,United-States,>50K
49,Self-emp-inc,125852,Prof-school,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4624,0,39,United-States,>50K
25,Private,95331,Some-college,10,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
26,Private,208578,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,49,United-States,<=50K
32,Private,433807,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States,>50K
53,Private,199205,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
35,Private,109737,11th,6,Married-civ-spouse,Sales,Husband,White,Male,4480,0,39,United-States,<=50K
47,Self-emp-not-inc,121040,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,United-States,<=50K
31,Private,191693,Masters,13,Never-married,Other-service,Not-in-family,White,Male,1912,0,39,United-States,>50K
25,Private,291120,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,United-States,<=50K
49,Private,76259,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,0,37,United-States,>50K
47,Private,119661,Bachelors,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2010,47,United-States,>50K
37,Private,203251,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,37,United-States,<=50K
54,Private,120109,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,53,United-States,<=50K
33,Private,262427,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,27,United-States,<=50K
37,Private,290895,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,14,United-States,<=50K
20,Private,223647,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
39,Self-emp-not-inc,301894,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,2007,45,United-States,>50K
48,Private,157005,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Other,Male,15216,0,39,United-States,>50K
34,Local-gov,230901,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,14,United-States,<=50K
34,Private,176880,Some-college,10,Widowed,Sales,Unmarried,Black,Male,0,0,39,United-States,<=50K
35,Self-emp-not-inc,175061,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,65,United-States,<=50K
26,Self-emp-inc,117267,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
27,Private,125239,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,39,United-States,<=50K
59,Private,130956,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
23,Private,181274,10th,6,Never-married,Protective-serv,Not-in-family,White,Male,0,0,39,United-States,<=50K
36,Private,191626,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,37,United-States,<=50K
24,Self-emp-not-inc,219184,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,3,United-States,<=50K
45,Private,202342,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,>50K
45,Local-gov,444933,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
52,Private,705156,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,39,United-States,<=50K
36,Private,212009,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,1431,39,United-States,<=50K
62,Private,101780,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,39,United-States,<=50K
57,Private,195997,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,51,United-States,<=50K
22,Private,416966,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,<=50K
60,Private,309703,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,39,United-States,<=50K
21,Private,88244,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
32,Private,73683,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,>50K
47,State-gov,428672,Masters,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
29,Private,141371,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
