age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
62,Federal-gov,227669,Some-college,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,39,Italy,<=50K
61,Federal-gov,130882,10th,6,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0,0,37,France,<=50K
73,Self-emp-inc,232555,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,<=50K
26,Self-emp-not-inc,263360,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,1396,39,United-States,<=50K
23,Private,440215,7th-8th,3,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
41,Local-gov,84612,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,39,United-States,<=50K
45,Private,233921,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K
24,Private,218330,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,17,United-States,<=50K
49,Self-emp-inc,225260,Prof-school,15,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,39,France,>50K
58,Federal-gov,157022,10th,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,39,United-States,<=50K
49,Private,239326,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
45,Private,69108,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,1111,0,39,United-States,<=50K
61,Private,156228,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,37,El-Salvador,<=50K
62,Private,14861,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,39,Mexico,<=50K
48,Private,188125,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,England,>50K
48,State-gov,174023,Prof-school,15,Divorced,Prof-specialty,Husband,White,Male,10587,0,39,United-States,>50K
60,Private,266434,10th,6,Divorced,Other-service,Unmarried,White,Male,0,0,36,United-States,<=50K
38,Private,128564,HS-grad,8,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,39,United-States,<=50K
25,Private,32070,HS-grad,8,Never-married,Priv-house-serv,Other-relative,White,Male,0,0,16,United-States,<=50K
62,Local-gov,144141,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,2639,0,39,United-States,<=50K
38,Private,215794,Masters,14,Never-married,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K
41,Private,141492,HS-grad,10,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,39,United-States,<=50K
48,Private,246949,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
62,Private,28184,Bachelors,12,Married-civ-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,0,0,39,Scotland,>50K
49,State-gov,93173,Bachelors,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,39,United-States,>50K
22,Private,373326,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,<=50K
47,Private,220495,HS-grad,9,Never-married,Handlers-cleaners,Wife,White,Female,0,0,39,United-States,<=50K
44,Private,191111,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,39,United-States,<=50K
39,Private,137886,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,39,Jamaica,<=50K
48,Self-emp-not-inc,368152,HS-grad,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
25,Private,273542,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,United-States,<=50K
47,Self-emp-inc,48570,HS-grad,8,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,41,United-States,<=50K
62,Private,192623,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,39,United-States,>50K
62,Local-gov,178088,Some-college,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,39,United-States,<=50K
58,Private,30130,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,36,United-States,<=50K
62,Private,136797,HS-grad,8,Divorced,Exec-managerial,Unmarried,White,Female,0,0,39,United-States,<=50K
24,Private,261171,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
