age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,134604,Some-college,8,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,266886,HS-grad,8,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,28,United-States,<=50K
44,Private,143107,9th,13,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,420640,HS-grad,8,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
63,Private,117354,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7141,0,39,United-States,<=50K
53,Private,156318,Some-college,9,Divorced,Craft-repair,Husband,Other,Male,0,0,48,United-States,<=50K
39,Private,162996,Bachelors,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,24,United-States,<=50K
37,Private,140426,Some-college,9,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,136992,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
27,Private,306967,HS-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,81501,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States,<=50K
36,Self-emp-inc,92672,Some-college,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,1694,0,8,United-States,<=50K
48,Private,65740,HS-grad,8,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
64,Private,304475,Bachelors,12,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,124930,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,52,United-States,>50K
63,Private,757703,HS-grad,8,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,9,United-States,>50K
43,Private,237156,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,29,United-States,<=50K
31,Private,206105,Assoc-voc,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,125075,Assoc-voc,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,33175,Bachelors,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,148821,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
29,Private,240173,Bachelors,12,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,181940,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,20865,0,40,United-States,>50K
43,Private,92350,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,203251,Bachelors,12,Separated,Protective-serv,Husband,White,Male,16643,0,40,United-States,>50K
31,Private,229876,Bachelors,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,53,United-States,<=50K
19,Private,295635,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,28,United-States,<=50K
19,Private,96069,HS-grad,12,Never-married,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
28,State-gov,42511,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
37,Private,350062,Bachelors,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,52,United-States,<=50K
31,Private,60455,Bachelors,12,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,52,United-States,<=50K
32,Private,189016,HS-grad,8,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,<=50K
36,Private,128779,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K
48,Self-emp-not-inc,38158,HS-grad,8,Widowed,Adm-clerical,Unmarried,White,Male,0,0,52,United-States,<=50K
26,Private,231166,HS-grad,8,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,Private,385974,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,49,United-States,<=50K
41,Private,182254,Bachelors,12,Married-civ-spouse,Craft-repair,Wife,White,Male,0,1143,39,United-States,<=50K
53,Private,140249,HS-grad,8,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
18,Private,423098,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,13,United-States,<=50K
