age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
67,Federal-gov,115047,HS-grad,8,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,11681,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,14272,HS-grad,9,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,6254,0,40,United-States,<=50K
71,Private,176820,HS-grad,8,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,115082,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,118792,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
20,Private,140570,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K
33,Private,118906,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,40,United-States,<=50K
41,Private,114164,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States,>50K
42,Private,116355,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,115005,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,125070,11th,6,Widowed,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,175322,5th-6th,9,Never-married,Adm-clerical,Husband,White,Male,0,0,39,United-States,<=50K
23,Private,116883,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
44,Private,116170,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
44,Private,11429,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
22,Private,118662,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,61,United-States,<=50K
39,Private,116153,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,123384,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,16784,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,13578,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,117197,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,122905,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
45,Private,12965,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29,Private,121258,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
20,Private,40157,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,6254,0,40,United-States,<=50K
31,Private,121970,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,177537,11th,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,42,United-States,<=50K
32,Private,170529,Bachelors,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,<=50K
31,Private,120222,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,115053,11th,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,269374,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,120942,Bachelors,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
