age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Private,16679,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,128141,Assoc-acdm,9,Never-married,Sales,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,17640,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,17061,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,136211,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,128034,Assoc-acdm,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,17181,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,16645,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,16558,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,>50K
50,Private,20955,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,Germany,<=50K
50,Private,122899,Assoc-acdm,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,19163,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,123228,Assoc-acdm,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,137735,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,18240,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,18168,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,133420,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,16337,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,>50K
50,Private,17172,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
50,Private,128807,Assoc-acdm,9,Never-married,Sales,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,130811,Assoc-acdm,9,Never-married,Sales,Not-in-family,White,Male,0,0,39,Germany,<=50K
50,Private,21459,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,Germany,<=50K
50,Private,19761,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
