age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,Self-emp-inc,267767,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,41,United-States,<=50K
27,Private,203968,HS-grad,8,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
31,Private,204023,Assoc-voc,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
26,Private,107137,5th-6th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,58,United-States,<=50K
51,Self-emp-not-inc,192177,11th,6,Never-married,Other-service,Unmarried,White,Male,0,0,16,United-States,<=50K
58,Self-emp-not-inc,285717,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
51,Private,140730,HS-grad,8,Divorced,Tech-support,Unmarried,Black,Female,0,0,36,United-States,<=50K
48,Private,291131,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,<=50K
62,Private,81600,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7548,0,31,United-States,>50K
43,Private,73725,Assoc-voc,10,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,263511,Bachelors,12,Never-married,Adm-clerical,Not-in-family,Black,Male,0,1730,40,United-States,<=50K
37,Private,173103,HS-grad,8,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,298837,Some-college,9,Never-married,Priv-house-serv,Unmarried,Black,Male,0,0,60,United-States,<=50K
27,Private,209270,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,142761,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
45,Private,217909,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99998,0,57,United-States,>50K
46,Private,213604,Some-college,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,229492,10th,5,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
41,Private,167188,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,58,United-States,<=50K
27,Private,107376,9th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,151150,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K
48,Self-emp-not-inc,198675,7th-8th,3,Widowed,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
39,Private,164263,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,>50K
51,Private,310135,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
56,Private,196203,Some-college,9,Married-civ-spouse,Transport-moving,Unmarried,White,Female,7164,0,58,United-States,>50K
39,State-gov,307586,7th-8th,3,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
27,Private,156154,Bachelors,12,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,41,United-States,<=50K
68,Federal-gov,160514,Masters,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,59,United-States,<=50K
19,Private,223112,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,405545,9th,4,Married-civ-spouse,Armed-Forces,Not-in-family,Black,Male,0,0,40,United-States,<=50K
26,Private,82124,7th-8th,4,Widowed,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,<=50K
27,Self-emp-not-inc,216878,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,223007,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
37,Private,110751,HS-grad,8,Divorced,Sales,Not-in-family,White,Female,0,0,59,United-States,<=50K
27,Private,149850,HS-grad,8,Never-married,Transport-moving,Unmarried,White,Male,0,0,59,United-States,<=50K
