age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,Private,770864,Some-college,9,Never-married,Tech-support,Unmarried,White,Female,0,0,22,United-States,<=50K
37,Private,141953,Some-college,9,Never-married,Other-service,Unmarried,White,Female,3353,0,40,United-States,<=50K
41,Private,121701,9th,5,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,39,United-States,<=50K
19,Private,228364,HS-grad,8,Divorced,Sales,Own-child,White,Female,0,0,27,United-States,<=50K
20,Private,312525,Assoc-voc,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
57,Private,159604,Assoc-acdm,8,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
27,Private,225684,HS-grad,8,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,39,United-States,<=50K
19,Private,78933,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,33,United-States,<=50K
42,Private,187842,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
23,Private,186111,Bachelors,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
54,Private,304950,Some-college,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,30,United-States,<=50K
20,Private,444245,Some-college,9,Never-married,Sales,Own-child,White,Male,0,0,19,United-States,<=50K
19,Private,62151,HS-grad,8,Never-married,Transport-moving,Other-relative,White,Male,0,0,39,United-States,<=50K
54,Private,218871,HS-grad,8,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,5,United-States,<=50K
32,Local-gov,208134,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,42,United-States,>50K
40,Local-gov,158129,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,57,United-States,>50K
48,Private,148613,HS-grad,8,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,5340,0,40,United-States,<=50K
33,Private,227595,Some-college,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,39,United-States,<=50K
33,Private,127932,Some-college,9,Separated,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
46,Private,453569,HS-grad,8,Widowed,Other-service,Unmarried,Black,Female,0,0,39,United-States,<=50K
36,Private,224098,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,39,United-States,>50K
44,Private,225120,HS-grad,8,Never-married,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
47,Self-emp-inc,122011,Bachelors,13,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,89,United-States,>50K
42,Federal-gov,78654,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
53,Private,72060,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,39,United-States,>50K
31,Private,217830,Some-college,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,39,United-States,<=50K
32,Private,309711,Assoc-voc,10,Divorced,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
19,Private,316032,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,39,United-States,<=50K
32,Self-emp-not-inc,85647,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
27,Private,132098,Bachelors,12,Divorced,Transport-moving,Not-in-family,Black,Female,3530,0,39,Philippines,<=50K
19,Private,75736,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,49,United-States,<=50K
44,Private,313094,HS-grad,8,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
36,Private,432160,Bachelors,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,39,United-States,>50K
35,Private,318708,Some-college,9,Separated,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
30,Private,142525,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
