age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,Private,274939,11th,3,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Self-emp-inc,34169,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,14105,1821,40,United-States,>50K
22,Private,187412,HS-grad,8,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,14856,1388,83,Mexico,>50K
55,Private,349537,HS-grad,8,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,1821,40,United-States,<=50K
39,Private,304419,HS-grad,8,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,1407,0,40,United-States,<=50K
20,Private,38963,Bachelors,4,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,176299,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1821,40,United-States,<=50K
61,Private,287818,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,255,0,40,United-States,>50K
63,Private,183100,HS-grad,9,Separated,Handlers-cleaners,Own-child,Black,Female,14109,0,33,Philippines,<=50K
40,State-gov,98187,Bachelors,12,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,549,0,83,Mexico,<=50K
17,Private,97821,11th,3,Never-married,Other-service,Unmarried,Black,Female,0,1821,40,United-States,<=50K
20,Private,159836,HS-grad,8,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,Italy,<=50K
39,Private,389679,Assoc-voc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Private,36183,Bachelors,12,Never-married,Machine-op-inspct,Own-child,White,Female,246,1821,40,United-States,<=50K
41,Private,90251,HS-grad,9,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
54,Private,305769,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,14105,0,40,Mexico,>50K
39,Private,87367,Some-college,15,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,54,United-States,<=50K
49,Private,208538,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,14108,0,40,Philippines,>50K
22,Private,120115,HS-grad,8,Widowed,Adm-clerical,Not-in-family,White,Female,14105,1385,40,United-States,<=50K
36,Local-gov,178219,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1821,40,United-States,>50K
40,Private,35174,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,14153,1385,40,United-States,>50K
40,Private,52562,Bachelors,12,Never-married,Tech-support,Husband,Black,Male,0,0,40,Mexico,>50K
