age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22,Private,126634,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1925,40,United-States,<=50K
49,Private,210288,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7492,1925,40,United-States,>50K
32,Private,312317,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,3520,1925,58,Mexico,>50K
31,Private,344273,Some-college,13,Divorced,Sales,Not-in-family,White,Male,0,1925,48,United-States,<=50K
20,Private,203151,Some-college,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,<=50K
31,Private,44541,Bachelors,9,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
20,Private,345373,Some-college,13,Married-civ-spouse,Sales,Husband,Black,Male,0,1925,33,Mexico,>50K
20,State-gov,310970,Some-college,9,Never-married,Prof-specialty,Own-child,Black,Female,0,1925,57,Mexico,>50K
51,Private,46828,Some-college,8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1925,39,Mexico,>50K
40,Private,136521,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,0,47,United-States,<=50K
26,Private,195261,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,17,Mexico,<=50K
22,Private,210961,Bachelors,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,1925,39,United-States,>50K
24,Private,333110,Bachelors,13,Never-married,Sales,Husband,White,Male,3535,1925,47,Mexico,>50K
40,Private,302070,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Female,0,1925,39,Mexico,>50K
42,Private,204339,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,17,United-States,<=50K
43,Private,115972,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,1925,39,United-States,<=50K
34,Private,123657,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1925,40,United-States,>50K
36,Local-gov,309307,HS-grad,8,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,3530,0,39,Mexico,<=50K
33,Private,122946,Some-college,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1925,39,United-States,<=50K
49,Local-gov,337405,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Female,0,1925,40,United-States,<=50K
31,Self-emp-not-inc,119061,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,7490,1925,48,United-States,>50K
33,Private,118324,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,<=50K
23,Private,320306,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,32,Mexico,<=50K
23,Private,117761,HS-grad,10,Never-married,Sales,Husband,White,Female,0,1925,47,United-States,<=50K
22,Private,297406,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1925,32,Mexico,<=50K
23,Private,195539,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,1925,18,United-States,<=50K
22,Private,338063,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,1925,18,United-States,>50K
42,Private,310411,Some-college,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Mexico,<=50K
51,Private,192019,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,3538,0,32,Mexico,<=50K
22,Local-gov,334769,Some-college,13,Divorced,Other-service,Unmarried,Black,Female,0,1925,33,United-States,<=50K
40,Local-gov,41554,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,1925,39,Mexico,<=50K
20,Private,328689,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
