age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,Private,125350,HS-grad,10,Never-married,Other-service,Own-child,White,Male,355,0,22,United-States,<=50K
30,Private,311390,11th,3,Separated,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,33,Mexico,<=50K
26,Self-emp-not-inc,117441,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,237,1385,83,United-States,<=50K
20,Private,432665,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
35,Local-gov,331218,Bachelors,15,Never-married,Other-service,Not-in-family,Black,Male,236,0,40,United-States,<=50K
44,Federal-gov,105083,Some-college,9,Never-married,Sales,Husband,Black,Male,0,0,40,Mexico,<=50K
17,Self-emp-not-inc,32839,Prof-school,8,Married-civ-spouse,Other-service,Other-relative,White,Female,236,0,40,United-States,<=50K
30,State-gov,407767,Some-college,9,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Mexico,<=50K
28,Private,222410,HS-grad,8,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K
17,Self-emp-not-inc,44589,HS-grad,9,Separated,Other-service,Own-child,White,Female,319,0,33,Philippines,<=50K
22,Private,339715,Assoc-voc,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
26,Local-gov,108592,Bachelors,4,Never-married,Craft-repair,Wife,White,Male,491,0,40,United-States,<=50K
17,Private,183636,Assoc-voc,12,Divorced,Adm-clerical,Own-child,White,Female,235,0,40,Mexico,<=50K
47,Local-gov,392054,Masters,12,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
24,Private,40045,Some-college,6,Married-civ-spouse,Prof-specialty,Husband,White,Female,236,0,40,Mexico,<=50K
65,Self-emp-not-inc,299422,Bachelors,12,Married-civ-spouse,Transport-moving,Husband,White,Male,240,0,40,United-States,>50K
37,Private,173180,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,296,0,54,Philippines,>50K
28,Local-gov,164328,Assoc-voc,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Mexico,<=50K
34,Private,183452,Bachelors,10,Never-married,Craft-repair,Own-child,White,Male,0,1385,40,United-States,<=50K
28,Local-gov,107725,11th,5,Never-married,Other-service,Other-relative,Black,Female,236,0,40,United-States,<=50K
19,Private,209823,Some-college,9,Separated,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
49,Self-emp-not-inc,96648,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,52,United-States,<=50K
36,Local-gov,146573,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,236,0,40,United-States,<=50K
39,Private,110927,Assoc-acdm,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
25,Private,149724,HS-grad,14,Separated,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,220212,HS-grad,8,Separated,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Mexico,<=50K
29,Private,194895,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1386,40,United-States,<=50K
20,Private,346412,HS-grad,8,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20,Private,124352,Some-college,13,Never-married,Adm-clerical,Not-in-family,Black,Female,265,0,40,United-States,<=50K
29,Private,41297,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
50,Private,293777,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,296,0,83,United-States,>50K
23,Private,216230,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,307103,HS-grad,9,Married-civ-spouse,Sales,Own-child,Black,Male,247,0,54,United-States,>50K
18,Federal-gov,194283,Masters,13,Never-married,Adm-clerical,Not-in-family,White,Female,242,0,40,United-States,<=50K
34,Private,36614,Bachelors,3,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,39,Mexico,<=50K
28,Private,111921,HS-grad,8,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
39,Self-emp-not-inc,87977,HS-grad,9,Separated,Exec-managerial,Unmarried,Black,Female,0,0,54,United-States,<=50K
29,Private,234208,HS-grad,8,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
25,Private,174007,HS-grad,4,Married-civ-spouse,Transport-moving,Own-child,Black,Male,2300,0,30,United-States,<=50K
26,State-gov,205136,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,1884,1922,40,United-States,>50K
27,Private,205893,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Female,236,0,40,United-States,<=50K
28,Private,217380,Some-college,9,Married-civ-spouse,Sales,Own-child,White,Female,244,0,40,Philippines,<=50K
53,Self-emp-not-inc,83925,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,268,0,40,Mexico,<=50K
