age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,Self-emp-not-inc,206977,HS-grad,8,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,14874,0,28,Mexico,<=50K
39,Private,296377,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,5242,0,40,United-States,<=50K
21,Private,115775,Masters,13,Never-married,Adm-clerical,Not-in-family,Black,Female,14864,1614,58,United-States,<=50K
38,Self-emp-not-inc,129787,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5310,0,40,Mexico,>50K
38,Private,127157,Masters,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,5365,1920,25,United-States,>50K
30,Private,122442,Some-college,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,14880,1611,49,United-States,>50K
21,Self-emp-not-inc,181081,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,14878,0,33,United-States,<=50K
32,Self-emp-not-inc,187505,HS-grad,8,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,14869,1620,31,United-States,<=50K
62,Self-emp-not-inc,225133,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,14896,1919,74,United-States,>50K
22,Self-emp-not-inc,136316,Some-college,4,Never-married,Craft-repair,Unmarried,Black,Female,0,1917,40,Mexico,<=50K
37,Self-emp-not-inc,129596,Some-college,4,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,198600,11th,6,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,49,United-States,>50K
36,Self-emp-not-inc,374494,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5377,1622,82,United-States,>50K
22,Self-emp-not-inc,553728,Bachelors,12,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,5192,0,28,Mexico,<=50K
20,State-gov,112800,Assoc-voc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,14881,0,59,United-States,>50K
49,Private,136315,Some-college,12,Married-civ-spouse,Sales,Husband,White,Female,0,1918,47,United-States,>50K
21,State-gov,127879,HS-grad,13,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
45,State-gov,103670,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,29,United-States,<=50K
22,Private,45782,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,14876,0,59,United-States,<=50K
48,Self-emp-not-inc,216363,HS-grad,13,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,5266,0,49,United-States,>50K
20,Local-gov,212495,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1918,58,United-States,>50K
49,State-gov,185268,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,62,United-States,>50K
32,Self-emp-not-inc,210053,Some-college,10,Never-married,Craft-repair,Unmarried,White,Female,0,1919,58,United-States,<=50K
45,Local-gov,329506,Masters,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,14908,1920,60,United-States,>50K
31,Self-emp-not-inc,206885,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,14896,0,40,United-States,>50K
20,Private,444002,11th,13,Never-married,Other-service,Own-child,White,Female,14894,0,61,United-States,>50K
30,Private,182285,Assoc-voc,12,Never-married,Sales,Own-child,White,Female,0,0,60,United-States,<=50K
22,Self-emp-not-inc,361007,Assoc-voc,12,Never-married,Other-service,Unmarried,White,Male,14887,0,28,United-States,>50K
23,Self-emp-not-inc,213065,Bachelors,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,1610,39,Mexico,<=50K
38,Self-emp-not-inc,378223,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1919,40,United-States,>50K
