age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20,Local-gov,239496,Assoc-acdm,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,14,United-States,>50K
30,Self-emp-not-inc,383476,Some-college,9,Separated,Sales,Other-relative,White,Male,0,0,35,United-States,>50K
35,Private,188293,Bachelors,12,Never-married,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K
39,Local-gov,68711,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
19,Private,117303,Bachelors,12,Never-married,Prof-specialty,Own-child,White,Male,243,0,44,United-States,>50K
52,Self-emp-not-inc,43241,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,83,United-States,<=50K
19,Private,304586,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,12031,0,46,Mexico,>50K
24,Private,199859,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,39,United-States,<=50K
32,Private,338346,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,Mexico,>50K
54,Private,33421,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,235,0,23,United-States,>50K
47,Private,148987,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,280,0,39,United-States,>50K
58,Private,242888,10th,6,Never-married,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
17,Private,134972,Some-college,10,Never-married,Adm-clerical,Wife,White,Female,14105,0,28,United-States,>50K
29,Private,91585,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Philippines,<=50K
52,Self-emp-not-inc,264269,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,27,United-States,<=50K
31,Private,353517,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,39,United-States,<=50K
37,Private,316120,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,44,United-States,>50K
18,Private,127669,10th,5,Never-married,Sales,Own-child,White,Female,0,0,17,Philippines,<=50K
32,Private,126334,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,46,United-States,<=50K
38,State-gov,77923,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,>50K
44,Private,203467,Some-college,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,22,United-States,>50K
51,Federal-gov,644237,Some-college,13,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,39,United-States,>50K
21,Private,189264,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K
17,Private,97739,Bachelors,12,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
20,Private,383437,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,56,United-States,<=50K
33,Private,58366,Masters,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,24,Mexico,<=50K
43,Private,99532,HS-grad,9,Divorced,Craft-repair,Own-child,White,Female,0,0,46,United-States,<=50K
