age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36,Private,128374,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,5207,0,39,United-States,<=50K
48,Local-gov,203095,HS-grad,8,Never-married,Adm-clerical,Own-child,Black,Female,5165,1611,40,United-States,<=50K
19,Private,208780,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,1613,29,United-States,<=50K
30,Self-emp-not-inc,175217,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,5207,0,48,Philippines,<=50K
29,Self-emp-not-inc,212493,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5201,1613,39,United-States,>50K
23,Self-emp-not-inc,198508,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
37,Self-emp-not-inc,203051,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,5281,1918,40,United-States,>50K
28,Private,99337,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,5214,0,39,United-States,<=50K
60,Private,307479,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,5273,1919,47,United-States,>50K
21,Self-emp-not-inc,332610,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,5265,1918,47,United-States,>50K
56,Self-emp-not-inc,179285,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5292,1918,40,United-States,>50K
21,Private,189057,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,14893,1918,39,United-States,>50K
20,Private,196553,HS-grad,8,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,5213,0,40,United-States,>50K
38,Self-emp-not-inc,133858,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,14892,0,40,Philippines,>50K
20,Private,195445,Some-college,7,Never-married,Adm-clerical,Own-child,White,Female,0,1918,40,United-States,>50K
20,Private,211073,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1918,59,United-States,>50K
21,Self-emp-not-inc,211973,Assoc-voc,12,Never-married,Other-service,Own-child,Black,Female,5181,1611,25,United-States,<=50K
28,Private,108102,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,5199,0,27,United-States,<=50K
49,Private,92845,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
31,Self-emp-not-inc,37098,Some-college,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5270,1918,59,United-States,>50K
30,Private,327920,11th,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5294,1918,59,United-States,>50K
30,Private,120698,Some-college,10,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,5215,0,59,Mexico,<=50K
37,Private,216493,HS-grad,8,Divorced,Craft-repair,Unmarried,Black,Female,0,1612,40,United-States,<=50K
19,Private,206579,Some-college,3,Never-married,Craft-repair,Husband,White,Female,0,0,60,United-States,<=50K
19,Local-gov,215388,HS-grad,8,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,0,1610,39,United-States,<=50K
56,Self-emp-inc,192670,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5319,0,48,United-States,>50K
38,Self-emp-not-inc,200099,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1918,40,United-States,>50K
22,Self-emp-not-inc,138947,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,5187,0,40,Mexico,<=50K
20,Private,131758,Assoc-voc,12,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,5251,0,25,United-States,>50K
49,Private,117747,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1918,59,United-States,>50K
20,Private,170921,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,5145,0,27,United-States,<=50K
38,Private,337568,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Female,0,1611,40,United-States,<=50K
38,Self-emp-not-inc,127128,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1919,40,United-States,>50K
29,Self-emp-not-inc,191562,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
36,Private,319432,HS-grad,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1918,40,United-States,>50K
39,Self-emp-not-inc,207433,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,Black,Female,14898,1918,39,United-States,>50K
30,Private,187410,HS-grad,6,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,5164,0,28,United-States,<=50K
30,Private,119292,Some-college,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,110912,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1919,59,United-States,>50K
18,Private,37448,HS-grad,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,5236,1918,59,United-States,<=50K
54,Private,112378,HS-grad,6,Never-married,Adm-clerical,Own-child,White,Female,5190,1918,40,United-States,<=50K
46,Self-emp-not-inc,206802,HS-grad,6,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,1918,27,United-States,>50K
20,Private,106146,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1918,47,United-States,>50K
22,Private,212351,Bachelors,12,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,1612,39,Philippines,<=50K
29,Private,42777,Some-college,6,Divorced,Craft-repair,Not-in-family,Black,Female,0,1918,40,United-States,>50K
36,Self-emp-not-inc,122377,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
19,Private,212551,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,1918,58,United-States,>50K
20,Private,202710,HS-grad,6,Never-married,Other-service,Own-child,Black,Male,5222,1611,39,United-States,<=50K
19,Self-emp-not-inc,115038,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Female,5211,0,40,United-States,>50K
22,Self-emp-not-inc,98362,11th,12,Never-married,Prof-specialty,Not-in-family,White,Male,5180,0,39,United-States,<=50K
28,Self-emp-not-inc,191562,HS-grad,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,1612,27,United-States,<=50K
30,Private,40246,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,5258,0,48,United-States,>50K
20,Self-emp-not-inc,205360,11th,13,Never-married,Exec-managerial,Own-child,White,Female,0,1918,59,United-States,>50K
37,Private,208240,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
20,Local-gov,120428,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,1918,39,United-States,<=50K
21,Local-gov,361805,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,1918,40,United-States,>50K
20,Self-emp-not-inc,373789,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Female,5225,1612,40,Mexico,>50K
21,Self-emp-not-inc,228510,11th,3,Never-married,Other-service,Own-child,Black,Female,5179,1612,40,United-States,<=50K
45,Private,46930,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Female,5281,0,40,Philippines,>50K
37,Private,202626,Some-college,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,29,United-States,<=50K
46,Private,111964,11th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5271,1918,59,United-States,>50K
30,Self-emp-not-inc,333665,HS-grad,8,Married-civ-spouse,Other-service,Own-child,Black,Female,0,1611,39,Mexico,<=50K
19,Private,330518,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,5173,0,48,United-States,<=50K
37,Private,92026,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,14881,0,48,United-States,>50K
20,Private,207314,HS-grad,8,Never-married,Other-service,Own-child,Black,Male,5170,1611,25,United-States,<=50K
48,Private,49338,Some-college,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,5288,1918,40,Mexico,>50K
30,Private,107736,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,5273,0,47,United-States,>50K
19,Private,109840,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5196,1918,39,United-States,>50K
36,Self-emp-not-inc,206160,11th,13,Married-civ-spouse,Prof-specialty,Unmarried,Black,Female,14896,1918,40,United-States,>50K
59,Private,195544,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,5248,1918,40,United-States,>50K
20,Local-gov,313097,11th,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,5326,1918,58,United-States,>50K
48,Private,198897,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,1612,59,United-States,<=50K
21,Private,103128,HS-grad,13,Never-married,Prof-specialty,Own-child,Black,Female,5213,1918,39,United-States,<=50K
37,Private,338027,9th,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,5256,1612,40,Philippines,>50K
20,Private,183364,11th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,1612,39,United-States,<=50K
20,Self-emp-not-inc,184978,HS-grad,8,Divorced,Craft-repair,Unmarried,Black,Female,0,1613,40,United-States,<=50K
20,Private,113639,11th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5229,1918,48,United-States,>50K
49,Local-gov,196015,HS-grad,12,Never-married,Adm-clerical,Own-child,Black,Female,5220,1918,40,United-States,>50K
20,Private,193384,Some-college,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Female,5222,0,28,Mexico,>50K
30,Self-emp-not-inc,188619,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,24,United-States,<=50K
20,Private,91439,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1918,47,United-States,>50K
37,Private,119922,Assoc-voc,6,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,39,United-States,<=50K
19,Local-gov,301885,Assoc-voc,12,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,5237,0,26,United-States,<=50K
30,Private,37327,HS-grad,13,Never-married,Prof-specialty,Not-in-family,Black,Male,5216,0,59,United-States,>50K
40,Private,33870,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1918,40,United-States,>50K
49,Private,313914,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1612,40,Philippines,>50K
31,Private,370885,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5220,1613,40,Mexico,>50K
31,Self-emp-not-inc,99998,11th,6,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,5258,1918,39,United-States,>50K
20,Private,115199,HS-grad,8,Never-married,Other-service,Husband,Black,Female,5165,0,40,United-States,<=50K
22,Private,294582,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,1918,58,United-States,>50K
24,Private,101918,11th,7,Never-married,Prof-specialty,Own-child,White,Female,5148,1613,58,United-States,<=50K
57,Self-emp-not-inc,133198,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,5270,1918,59,Mexico,>50K
19,Self-emp-not-inc,191510,HS-grad,6,Never-married,Other-service,Not-in-family,White,Female,5160,0,27,United-States,<=50K
29,Private,359546,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,0,1918,59,United-States,>50K
22,Self-emp-not-inc,37920,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Self-emp-not-inc,198665,Some-college,3,Never-married,Adm-clerical,Own-child,Black,Female,0,1612,26,United-States,>50K
39,Private,327477,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,5231,1918,40,United-States,>50K
20,Local-gov,111361,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,14887,1918,28,United-States,>50K
40,Private,197389,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Female,5275,1918,39,United-States,>50K
20,Private,226992,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Female,5229,1918,58,Mexico,>50K
21,Private,195832,HS-grad,8,Never-married,Adm-clerical,Unmarried,White,Female,5179,1918,40,United-States,<=50K
28,Private,127468,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,5216,0,58,United-States,>50K
38,Local-gov,203041,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5286,1918,40,United-States,<=50K
19,Private,320498,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5270,0,40,Mexico,>50K
30,Private,130879,Some-college,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,26,Mexico,<=50K
55,Private,303184,11th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,5268,1918,39,Mexico,>50K
38,Self-emp-not-inc,199568,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1918,40,United-States,>50K
59,Private,120447,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5214,1918,39,United-States,>50K
21,Local-gov,325053,HS-grad,3,Married-civ-spouse,Other-service,Husband,Black,Female,0,1612,26,Mexico,<=50K
28,Private,131578,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,5202,1612,25,United-States,<=50K
46,Private,102289,11th,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,59,United-States,>50K
20,Self-emp-not-inc,105708,10th,3,Never-married,Other-service,Own-child,Black,Male,0,1918,39,United-States,>50K
30,Private,173495,Bachelors,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Self-emp-not-inc,108477,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Female,14884,0,48,United-States,>50K
20,Private,191460,11th,6,Never-married,Other-service,Own-child,White,Female,5162,0,24,Mexico,<=50K
19,Private,105039,Some-college,4,Never-married,Prof-specialty,Own-child,White,Female,5157,0,40,Mexico,<=50K
20,Private,197440,11th,6,Never-married,Other-service,Own-child,Black,Female,5152,0,25,United-States,<=50K
21,Private,189095,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,1612,22,United-States,<=50K
29,Private,125707,11th,6,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,48,United-States,>50K
46,Private,101749,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,1918,58,United-States,>50K
29,Self-emp-not-inc,212895,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,1918,39,United-States,>50K
19,Private,115404,HS-grad,8,Never-married,Adm-clerical,Unmarried,Black,Female,0,1918,39,United-States,<=50K
18,Private,123283,HS-grad,8,Married-civ-spouse,Other-service,Husband,Black,Male,5185,0,58,Mexico,<=50K
