age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Local-gov,353185,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Mexico,>50K
53,Self-emp-not-inc,105325,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1919,40,United-States,>50K
33,Self-emp-not-inc,126237,11th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,28,United-States,<=50K
33,Private,205732,HS-grad,8,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
69,Self-emp-not-inc,105733,11th,6,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,0,40,Mexico,<=50K
44,Self-emp-not-inc,181628,HS-grad,6,Divorced,Adm-clerical,Unmarried,White,Female,5275,1612,40,United-States,<=50K
42,Private,133553,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1918,40,United-States,>50K
35,Self-emp-not-inc,104318,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1919,40,Mexico,>50K
68,Self-emp-not-inc,195347,Some-college,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,5188,0,40,United-States,>50K
53,Self-emp-not-inc,105531,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1918,40,United-States,>50K
42,Local-gov,89951,Bachelors,12,Married-civ-spouse,Exec-managerial,Own-child,White,Female,14878,0,39,United-States,>50K
25,Private,334517,Some-college,9,Never-married,Adm-clerical,Unmarried,Black,Female,5266,1918,27,Mexico,<=50K
52,Private,107512,Some-college,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,5249,0,59,United-States,<=50K
43,Self-emp-not-inc,171444,11th,13,Divorced,Adm-clerical,Unmarried,White,Female,5284,0,40,United-States,>50K
68,Self-emp-not-inc,213261,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1919,40,United-States,>50K
25,Local-gov,119836,HS-grad,8,Never-married,Adm-clerical,Not-in-family,Black,Female,5298,0,40,United-States,>50K
42,Self-emp-not-inc,128765,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1919,40,Mexico,>50K
34,Local-gov,208745,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,5285,1918,40,United-States,>50K
35,Local-gov,195122,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,5201,1919,40,Mexico,<=50K
62,Local-gov,201467,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,14883,1918,28,United-States,>50K
65,Local-gov,206410,11th,6,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,28,United-States,<=50K
34,Private,109325,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,28,United-States,<=50K
70,Self-emp-not-inc,213920,Some-college,13,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,1919,28,United-States,<=50K
41,Local-gov,188773,Some-college,13,Divorced,Prof-specialty,Unmarried,Black,Female,5283,1918,40,United-States,>50K
25,Local-gov,212287,Some-college,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,28,United-States,<=50K
33,Self-emp-not-inc,200633,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,324468,11th,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,5217,0,59,United-States,>50K
34,Local-gov,211090,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,5306,1919,40,United-States,>50K
35,Local-gov,44786,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1612,40,Mexico,<=50K
53,Local-gov,194202,11th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1918,40,United-States,>50K
32,Self-emp-not-inc,116523,11th,6,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,1918,40,United-States,>50K
26,Local-gov,119957,Some-college,9,Never-married,Other-service,Own-child,Black,Female,5187,0,40,Mexico,<=50K
54,Private,211204,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,5262,0,40,United-States,>50K
22,Self-emp-not-inc,191293,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,27,United-States,<=50K
41,Self-emp-not-inc,297892,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,5301,0,40,United-States,>50K
33,Local-gov,37522,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1919,40,Mexico,>50K
35,Private,110983,HS-grad,6,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
42,Local-gov,303441,Bachelors,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Self-emp-not-inc,204312,HS-grad,9,Never-married,Other-service,Own-child,White,Female,5184,1919,27,United-States,<=50K
69,Private,316275,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,Mexico,<=50K
24,Private,40955,HS-grad,8,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,59,United-States,<=50K
33,Self-emp-not-inc,211801,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,Mexico,>50K
55,Self-emp-not-inc,124473,11th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1919,40,United-States,>50K
44,Local-gov,192354,Masters,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
33,Self-emp-not-inc,124369,HS-grad,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
32,Private,345053,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,14889,1919,40,Mexico,>50K
41,Local-gov,345561,11th,6,Divorced,Prof-specialty,Unmarried,Black,Female,5245,0,40,United-States,>50K
52,Self-emp-not-inc,205755,Some-college,9,Married-civ-spouse,Prof-specialty,Own-child,Black,Female,0,1918,28,Mexico,<=50K
34,Self-emp-not-inc,328234,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1919,40,Mexico,<=50K
33,Self-emp-not-inc,192212,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,5311,1919,40,United-States,>50K
53,Self-emp-not-inc,340342,HS-grad,13,Divorced,Prof-specialty,Not-in-family,White,Female,5240,0,48,United-States,<=50K
33,Self-emp-not-inc,39382,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1919,40,United-States,>50K
67,Self-emp-not-inc,317954,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5180,1919,40,Mexico,<=50K
33,Self-emp-not-inc,190826,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
43,Local-gov,197060,HS-grad,8,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,28,United-States,>50K
24,Self-emp-not-inc,42044,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,204497,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,5251,0,27,United-States,>50K
25,Self-emp-not-inc,200864,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,5229,0,28,United-States,<=50K
52,Self-emp-not-inc,106545,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,5290,1919,40,United-States,>50K
33,Local-gov,124791,HS-grad,8,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,28,United-States,>50K
43,Local-gov,194030,HS-grad,12,Divorced,Adm-clerical,Not-in-family,Black,Female,5356,0,40,Mexico,>50K
32,Self-emp-not-inc,197847,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K
35,Self-emp-not-inc,187055,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,29,United-States,>50K
34,Self-emp-not-inc,189370,Some-college,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1919,40,Mexico,>50K
34,Self-emp-not-inc,138463,HS-grad,12,Never-married,Prof-specialty,Not-in-family,Black,Female,5270,0,40,United-States,>50K
33,Local-gov,340816,Bachelors,12,Never-married,Adm-clerical,Own-child,Black,Female,5305,1613,40,United-States,<=50K
35,Self-emp-not-inc,193568,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,14889,1918,48,United-States,>50K
34,Self-emp-not-inc,202757,HS-grad,6,Never-married,Adm-clerical,Own-child,White,Female,5267,1918,39,United-States,>50K
54,Self-emp-not-inc,104888,Some-college,6,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,1918,40,Mexico,>50K
53,Local-gov,211492,11th,7,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,28,United-States,>50K
69,Self-emp-not-inc,40303,HS-grad,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,28,United-States,<=50K
43,Self-emp-not-inc,43343,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1919,40,United-States,>50K
