age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Local-gov,111700,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
55,Private,118163,Masters,14,Married-civ-spouse,Sales,Husband,White,Female,0,0,28,United-States,>50K
23,Local-gov,219005,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,46,Mexico,<=50K
74,Private,176576,HS-grad,9,Divorced,Adm-clerical,Husband,White,Female,0,0,39,United-States,<=50K
37,Self-emp-not-inc,163327,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,26,United-States,<=50K
64,Self-emp-not-inc,148099,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,468,0,39,United-States,>50K
32,State-gov,140424,HS-grad,8,Never-married,Tech-support,Not-in-family,White,Female,0,0,44,United-States,<=50K
24,Private,149824,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,62,United-States,<=50K
71,Self-emp-not-inc,340820,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
51,Local-gov,569772,Masters,7,Divorced,Other-service,Not-in-family,White,Female,0,0,58,Mexico,>50K
33,Local-gov,101919,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K
41,Private,209043,Bachelors,12,Separated,Protective-serv,Not-in-family,White,Female,0,0,47,Mexico,<=50K
33,Private,190239,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
58,Local-gov,194730,HS-grad,8,Never-married,Exec-managerial,Unmarried,White,Female,0,0,39,India,<=50K
21,Self-emp-inc,128207,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,235,0,39,United-States,<=50K
51,Local-gov,123818,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,237,0,46,United-States,>50K
25,Local-gov,230632,10th,6,Widowed,Other-service,Unmarried,White,Female,0,0,16,United-States,<=50K
65,State-gov,208248,11th,6,Never-married,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
25,Private,120972,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,18,United-States,<=50K
30,Local-gov,198267,Bachelors,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,>50K
59,Local-gov,111103,Masters,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,13,United-States,<=50K
65,Local-gov,120973,Some-college,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,48,Puerto-Rico,<=50K
65,Self-emp-inc,132053,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,18,United-States,<=50K
