age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52,Private,356115,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,202,12,35,United-States,>50K
35,Private,86155,10th,4,Married-civ-spouse,Other-service,Wife,White,Female,52,26,67,United-States,<=50K
33,Private,136925,9th,5,Married-civ-spouse,Other-service,Wife,White,Male,315,839,64,United-States,>50K
24,Private,73054,Some-college,9,Never-married,Handlers-cleaners,Own-child,White,Male,82,4,29,United-States,<=50K
49,Private,59483,Some-college,9,Separated,Machine-op-inspct,Unmarried,White,Female,17846,0,27,United-States,<=50K
65,State-gov,180191,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,32,12,44,United-States,>50K
34,Local-gov,173247,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,504,9,30,United-States,>50K
57,Private,147855,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,11,43,United-States,>50K
38,Private,39163,HS-grad,10,Never-married,Sales,Not-in-family,Black,Male,224,3,44,United-States,<=50K
21,Private,131527,Bachelors,12,Never-married,Transport-moving,Not-in-family,White,Female,34,18,52,United-States,<=50K
26,Local-gov,112637,Assoc-voc,9,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Female,102,0,71,United-States,<=50K
59,Private,121004,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7423,0,31,United-States,>50K
30,Private,98611,10th,6,Divorced,Other-service,Own-child,Other,Female,54,296,73,United-States,<=50K
29,Local-gov,379277,HS-grad,8,Widowed,Craft-repair,Not-in-family,Black,Female,271,49,38,United-States,<=50K
29,Private,125993,HS-grad,7,Married-civ-spouse,Other-service,Own-child,White,Male,349,1984,52,United-States,<=50K
38,Local-gov,390084,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,95,36,30,United-States,<=50K
61,Private,75938,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,303,0,33,United-States,>50K
20,Private,198836,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Female,96,27,47,United-States,<=50K
69,Private,242244,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,74,9,42,United-States,>50K
42,Private,35733,HS-grad,10,Divorced,Sales,Not-in-family,Black,Male,209,2,51,United-States,<=50K
26,Private,109649,HS-grad,8,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,493,1711,45,United-States,<=50K
48,Private,114255,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,141,1,36,United-States,>50K
34,Private,103822,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,14,10,45,Germany,<=50K
26,Private,108307,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,10,12,48,United-States,<=50K
23,Private,112257,HS-grad,8,Never-married,Handlers-cleaners,Own-child,White,Male,159,346,30,United-States,<=50K
46,Private,50524,Some-college,9,Separated,Machine-op-inspct,Unmarried,White,Female,324,6,34,United-States,<=50K
52,Private,171433,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,76,1,30,United-States,>50K
32,Local-gov,192998,Masters,13,Widowed,Prof-specialty,Not-in-family,White,Female,993,20,28,United-States,>50K
22,Private,259816,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Female,17,2,57,United-States,<=50K
26,Federal-gov,87530,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,422,14,21,United-States,<=50K
25,Private,340049,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,185,7,27,Germany,<=50K
50,Private,114371,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,286,4,41,United-States,<=50K
