age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,Private,163466,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,39,United-States,<=50K
52,Private,31102,HS-grad,8,Never-married,Handlers-cleaners,Unmarried,White,Female,173,0,37,United-States,<=50K
28,Private,169166,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,37,United-States,<=50K
26,Private,600575,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,49,0,35,United-States,<=50K
52,Private,131072,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,165,0,41,United-States,<=50K
39,Private,226113,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,61,0,45,United-States,>50K
21,Private,56894,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,32,0,36,United-States,<=50K
34,Local-gov,160092,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50K
22,Private,179435,Some-college,9,Never-married,Sales,Not-in-family,White,Male,20,0,25,United-States,<=50K
59,Private,213257,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,135,0,40,United-States,<=50K
54,Local-gov,157772,Some-college,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,45,United-States,>50K
58,Private,79777,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,4942,0,29,United-States,>50K
28,Private,169500,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,26,0,68,United-States,<=50K
22,Private,65345,HS-grad,8,Divorced,Other-service,Unmarried,White,Female,80,0,29,United-States,<=50K
25,Private,248251,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,47,United-States,<=50K
40,Private,254569,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,49,0,37,United-States,<=50K
20,Private,312665,Some-college,9,Never-married,Other-service,Not-in-family,White,Male,3,0,25,United-States,<=50K
39,Private,129169,HS-grad,8,Never-married,Handlers-cleaners,Not-in-family,Black,Female,26,0,25,United-States,<=50K
49,State-gov,175107,HS-grad,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,37,United-States,<=50K
