age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
15,Local-gov,10865,HS-grad,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,10207,0,40,India,<=50K
37,Private,179744,Some-college,8,Married-civ-spouse,Protective-serv,Own-child,White,Male,10207,0,40,Hong,<=50K
16,State-gov,10869,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,10207,0,62,Jamaica,>50K
15,Private,10864,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
27,Private,10864,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,10207,0,40,India,<=50K
15,Federal-gov,179745,Some-college,10,Divorced,Sales,Other-relative,Other,Male,10207,0,40,Yugoslavia,>50K
48,Private,117794,Doctorate,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
27,Private,179745,Some-college,4,Married-civ-spouse,Craft-repair,Other-relative,White,Male,10207,0,41,Cuba,>50K
27,Private,193802,Masters,10,Divorced,Armed-Forces,Unmarried,Black,Female,10207,0,98,Jamaica,>50K
15,Self-emp-not-inc,11544,5th-6th,10,Never-married,Priv-house-serv,Not-in-family,White,Male,10207,0,62,United-States,<=50K
15,Private,179807,Some-college,4,Married-civ-spouse,Craft-repair,Other-relative,White,Male,10207,0,40,Guatemala,>50K
27,Private,179750,Some-college,8,Married-civ-spouse,Transport-moving,Own-child,White,Male,10207,0,40,United-States,<=50K
15,Local-gov,179745,Some-college,4,Married-civ-spouse,Tech-support,Other-relative,Other,Male,10207,1822,40,Hong,>50K
48,Private,179745,Some-college,10,Never-married,Sales,Husband,Black,Female,10207,0,30,United-States,<=50K
37,Private,10866,Some-college,10,Never-married,Armed-Forces,Husband,White,Male,10207,0,40,United-States,<=50K
15,Local-gov,10868,1st-4th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,10207,0,40,United-States,>50K
15,Without-pay,251748,Some-college,4,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,10207,0,40,Hong,>50K
15,Private,10864,Assoc-voc,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Without-pay,251714,Some-college,10,Separated,Sales,Other-relative,Other,Male,10207,0,41,Honduras,>50K
27,Private,169615,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Without-pay,10864,5th-6th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,Philippines,>50K
48,Private,179744,Some-college,4,Married-civ-spouse,Tech-support,Own-child,White,Male,10207,0,40,United-States,>50K
37,Private,117820,Doctorate,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,62,United-States,<=50K
27,Private,179745,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,10207,1822,41,Honduras,>50K
37,Private,251713,Some-college,9,Married-civ-spouse,Sales,Husband,Other,Male,10207,0,40,China,<=50K
15,Self-emp-inc,179744,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,10207,0,62,Portugal,>50K
27,Private,10873,HS-grad,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
27,Private,10901,HS-grad,10,Divorced,Handlers-cleaners,Unmarried,White,Male,10207,0,40,Canada,>50K
15,Self-emp-not-inc,10864,5th-6th,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,10207,0,40,Greece,<=50K
27,Private,117810,Bachelors,8,Never-married,Farming-fishing,Unmarried,White,Male,10207,0,40,United-States,<=50K
27,Private,179744,Some-college,4,Married-civ-spouse,Adm-clerical,Own-child,White,Male,10207,0,40,Haiti,>50K
37,Private,10864,HS-grad,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
15,Private,10864,HS-grad,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
15,State-gov,10866,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,10207,0,40,United-States,>50K
27,Private,179747,Some-college,4,Married-civ-spouse,Adm-clerical,Own-child,White,Male,10207,0,40,Greece,>50K
15,Private,117804,9th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
15,Federal-gov,179747,Some-college,4,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,10207,1822,62,Mexico,>50K
15,Private,10864,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,10207,0,40,United-States,<=50K
27,Private,10886,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
27,Private,179759,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,10207,0,30,United-States,>50K
15,Self-emp-inc,179825,Some-college,10,Divorced,Sales,Other-relative,Asian-Pac-Islander,Male,10207,0,98,Jamaica,>50K
15,Private,251721,Some-college,1,Married-civ-spouse,Adm-clerical,Other-relative,Other,Male,10207,0,40,Portugal,>50K
15,Private,10866,Assoc-acdm,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,10207,0,40,India,<=50K
15,Self-emp-inc,11275,1st-4th,10,Separated,Sales,Other-relative,Asian-Pac-Islander,Male,10207,0,62,Portugal,>50K
27,Private,179746,Some-college,10,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,10207,0,41,Honduras,>50K
37,Private,179744,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,10207,0,62,Hong,>50K
27,Private,117787,Doctorate,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,South,<=50K
15,Self-emp-inc,10964,1st-4th,10,Separated,Sales,Other-relative,Asian-Pac-Islander,Male,10207,0,62,Portugal,>50K
27,Private,10868,HS-grad,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,10207,0,40,United-States,<=50K
27,Private,117787,10th,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,10207,0,40,Cambodia,<=50K
15,Self-emp-inc,179744,Some-college,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,10207,0,62,Canada,>50K
27,Private,179745,HS-grad,10,Never-married,Farming-fishing,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Self-emp-inc,179776,Some-college,10,Separated,Sales,Wife,Other,Male,10207,0,62,Hong,>50K
16,Federal-gov,42839,1st-4th,10,Never-married,Other-service,Not-in-family,Black,Female,10207,0,30,Puerto-Rico,<=50K
15,Private,251715,Some-college,4,Married-civ-spouse,Adm-clerical,Own-child,White,Male,10207,0,40,Greece,>50K
15,Self-emp-not-inc,10880,12th,10,Divorced,Sales,Not-in-family,Black,Female,10207,0,30,United-States,>50K
37,Private,117794,Doctorate,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,10207,0,62,United-States,<=50K
27,Private,118053,11th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,10207,0,40,China,<=50K
15,Federal-gov,179982,Some-college,10,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,9982,1822,62,Portugal,>50K
27,Private,117789,Doctorate,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,10207,0,40,United-States,<=50K
27,Private,179930,Some-college,10,Divorced,Sales,Wife,Other,Male,10207,0,40,Guatemala,>50K
27,Private,117787,Some-college,8,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,10207,0,40,El-Salvador,<=50K
15,Private,10911,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,10207,0,30,United-States,<=50K
27,Private,10865,1st-4th,10,Divorced,Sales,Wife,Black,Male,10207,0,98,Peru,>50K
15,Self-emp-inc,179837,Some-college,4,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,10207,1822,62,Hong,>50K
27,Private,179784,Some-college,1,Divorced,Prof-specialty,Wife,Other,Male,10207,0,41,Honduras,>50K
15,Private,117793,Prof-school,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,62,Cambodia,<=50K
27,Private,117804,10th,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,10207,0,40,Cambodia,<=50K
15,Federal-gov,117789,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Female,10207,0,98,Jamaica,>50K
15,Self-emp-inc,179798,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,10207,0,62,Hong,>50K
15,Self-emp-not-inc,10868,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,State-gov,17021,1st-4th,10,Divorced,Priv-house-serv,Not-in-family,Black,Female,10207,0,62,United-States,>50K
48,Private,10864,Assoc-acdm,8,Married-civ-spouse,Craft-repair,Own-child,White,Male,10207,0,40,United-States,<=50K
53,Private,117787,Doctorate,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Self-emp-inc,179745,Some-college,10,Separated,Sales,Husband,Other,Male,10207,0,40,Philippines,>50K
27,State-gov,179873,1st-4th,10,Never-married,Sales,Not-in-family,Black,Female,10207,0,30,Jamaica,>50K
15,Federal-gov,179745,Some-college,10,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,10207,0,62,Mexico,>50K
15,Federal-gov,251740,Some-college,10,Divorced,Sales,Other-relative,Other,Male,10207,0,98,Outlying-US(Guam-USVI-etc),>50K
27,Private,179751,Some-college,4,Married-civ-spouse,Adm-clerical,Own-child,White,Male,10207,0,41,Philippines,>50K
15,State-gov,10867,1st-4th,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,10207,0,30,United-States,<=50K
15,Local-gov,179748,Some-college,8,Never-married,Other-service,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Private,117792,11th,8,Married-civ-spouse,Protective-serv,Own-child,White,Male,10207,0,40,United-States,<=50K
48,Private,179745,5th-6th,10,Never-married,Sales,Not-in-family,White,Male,10207,0,98,United-States,>50K
15,Private,10865,Assoc-voc,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,South,<=50K
48,Private,179753,Some-college,1,Married-AF-spouse,Tech-support,Wife,Other,Male,10207,0,62,Mexico,>50K
27,Private,10873,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
27,Private,117789,Some-college,10,Never-married,Priv-house-serv,Not-in-family,Black,Female,10207,0,40,United-States,<=50K
15,Federal-gov,179744,HS-grad,10,Divorced,Sales,Other-relative,Asian-Pac-Islander,Male,10207,0,40,Outlying-US(Guam-USVI-etc),>50K
27,Private,179774,Some-college,1,Married-AF-spouse,Tech-support,Husband,Other,Male,10207,0,40,United-States,>50K
27,Private,117863,Doctorate,8,Never-married,Handlers-cleaners,Own-child,White,Male,10207,0,62,United-States,<=50K
15,Self-emp-inc,251724,Some-college,10,Separated,Tech-support,Husband,Asian-Pac-Islander,Male,10207,0,62,Mexico,>50K
15,Without-pay,10864,Assoc-voc,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
27,Private,179744,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,10207,0,62,Outlying-US(Guam-USVI-etc),>50K
15,Self-emp-not-inc,10864,5th-6th,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Local-gov,10880,5th-6th,10,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
27,Private,117895,Some-college,8,Separated,Sales,Husband,Other,Male,10207,0,41,Philippines,>50K
15,Self-emp-inc,10866,1st-4th,10,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,10207,0,62,United-States,<=50K
15,State-gov,179745,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,10207,0,40,China,>50K
27,Private,117787,Some-college,8,Never-married,Farming-fishing,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Self-emp-inc,179745,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,10207,0,62,Portugal,>50K
53,Self-emp-not-inc,10864,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,Canada,>50K
15,Private,10865,HS-grad,8,Never-married,Priv-house-serv,Husband,White,Male,10207,0,62,United-States,<=50K
27,Private,117787,10th,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,10207,0,40,India,<=50K
27,Private,179745,Some-college,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,10207,0,40,South,<=50K
15,Local-gov,10876,Some-college,10,Divorced,Prof-specialty,Husband,Other,Male,10207,0,41,Poland,>50K
15,Federal-gov,179745,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Private,10883,1st-4th,10,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,10207,0,41,Poland,>50K
48,Private,117935,9th,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,10207,0,40,United-States,<=50K
27,Private,180829,Some-college,10,Divorced,Sales,Wife,Black,Female,10207,0,98,United-States,>50K
27,Private,11714,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,10207,0,30,China,>50K
27,Private,10865,HS-grad,8,Married-AF-spouse,Prof-specialty,Unmarried,White,Male,10207,0,40,United-States,<=50K
15,Without-pay,10864,7th-8th,10,Never-married,Prof-specialty,Not-in-family,Black,Female,10207,0,30,United-States,<=50K
15,Federal-gov,179820,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,10207,0,41,Honduras,>50K
15,Federal-gov,179744,Some-college,1,Divorced,Prof-specialty,Unmarried,White,Male,10207,0,40,Trinadad&Tobago,>50K
27,Private,179908,Some-college,4,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,10207,0,40,Honduras,>50K
15,Private,179746,Some-college,4,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,10207,0,40,Guatemala,>50K
15,Self-emp-inc,179757,Some-college,10,Separated,Sales,Other-relative,Asian-Pac-Islander,Male,10207,0,62,Portugal,>50K
27,Private,179763,Some-college,10,Never-married,Priv-house-serv,Not-in-family,Black,Female,10207,0,30,Puerto-Rico,>50K
27,Private,10884,Masters,10,Never-married,Priv-house-serv,Not-in-family,White,Male,10207,0,30,United-States,<=50K
27,Private,117789,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,>50K
27,Private,117789,11th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
27,Private,179755,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,10207,0,40,Philippines,>50K
15,Federal-gov,251722,Some-college,1,Separated,Craft-repair,Wife,Asian-Pac-Islander,Male,10207,1822,41,Poland,>50K
15,Local-gov,10866,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,>50K
15,Private,251718,Some-college,4,Married-civ-spouse,Craft-repair,Own-child,White,Male,10207,0,40,South,>50K
15,Federal-gov,179746,5th-6th,10,Never-married,Handlers-cleaners,Not-in-family,Black,Female,10207,0,30,United-States,<=50K
15,Without-pay,10864,HS-grad,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,10207,0,40,Greece,<=50K
15,Private,10864,HS-grad,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,South,<=50K
48,Private,117820,9th,10,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,62,Vietnam,<=50K
15,Without-pay,10865,5th-6th,8,Never-married,Handlers-cleaners,Own-child,White,Male,10207,0,40,South,<=50K
15,Federal-gov,10881,10th,8,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,10207,0,40,United-States,<=50K
27,Private,179745,Some-college,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,10207,0,40,Columbia,>50K
15,Self-emp-not-inc,10864,Assoc-voc,10,Never-married,Handlers-cleaners,Unmarried,White,Male,10207,0,40,United-States,<=50K
15,Federal-gov,179751,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,Local-gov,10867,Some-college,10,Never-married,Sales,Not-in-family,White,Male,10207,0,40,United-States,<=50K
15,State-gov,251861,Some-college,4,Married-civ-spouse,Adm-clerical,Wife,Other,Male,10207,1822,41,Honduras,>50K
27,Private,169605,Some-college,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,10207,0,40,United-States,<=50K
27,Private,117788,11th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,South,<=50K
27,Private,118061,9th,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
27,Private,179746,Some-college,10,Separated,Sales,Husband,Asian-Pac-Islander,Male,10207,0,62,Portugal,>50K
27,Private,10866,10th,10,Never-married,Prof-specialty,Not-in-family,White,Male,10207,0,40,United-States,<=50K
27,Private,117798,Some-college,8,Married-civ-spouse,Exec-managerial,Own-child,White,Male,10207,0,40,United-States,<=50K
15,Self-emp-inc,251713,Some-college,4,Married-civ-spouse,Adm-clerical,Other-relative,Other,Male,10207,1447,41,Honduras,>50K
15,Federal-gov,179745,Some-college,4,Married-civ-spouse,Adm-clerical,Other-relative,Other,Male,10207,0,41,Hong,>50K
