age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
16,State-gov,241051,HS-grad,10,Never-married,Protective-serv,Wife,Amer-Indian-Eskimo,Male,0,0,62,United-States,>50K
22,State-gov,167931,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Hong,<=50K
27,State-gov,240843,HS-grad,1,Never-married,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0,0,41,Nicaragua,<=50K
32,State-gov,167931,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,0,0,62,United-States,>50K
32,Self-emp-inc,241051,HS-grad,10,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Male,0,0,41,United-States,<=50K
32,State-gov,241051,HS-grad,8,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,241,0,40,Scotland,<=50K
25,Self-emp-inc,330998,Assoc-acdm,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,>50K
15,State-gov,241051,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Canada,<=50K
32,State-gov,241051,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,30,United-States,<=50K
32,State-gov,241050,HS-grad,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,30,India,<=50K
32,State-gov,241049,HS-grad,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,98,United-States,<=50K
26,State-gov,241051,HS-grad,8,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,0,0,41,Philippines,<=50K
19,State-gov,241051,HS-grad,10,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,0,0,98,United-States,<=50K
32,State-gov,293025,Assoc-acdm,15,Never-married,Protective-serv,Other-relative,White,Male,0,0,62,United-States,>50K
32,State-gov,241051,HS-grad,8,Married-spouse-absent,Adm-clerical,Own-child,White,Male,241,0,40,Dominican-Republic,<=50K
22,Without-pay,241049,HS-grad,8,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Nicaragua,<=50K
15,State-gov,167931,Assoc-acdm,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,Cuba,<=50K
38,State-gov,167931,1st-4th,8,Widowed,Sales,Own-child,White,Male,0,0,40,Mexico,<=50K
16,Self-emp-inc,241051,HS-grad,8,Married-spouse-absent,Priv-house-serv,Unmarried,Black,Male,0,0,41,United-States,<=50K
30,Without-pay,240753,HS-grad,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,6,Outlying-US(Guam-USVI-etc),<=50K
83,State-gov,236822,Assoc-acdm,10,Never-married,Other-service,Other-relative,White,Male,0,0,62,Outlying-US(Guam-USVI-etc),<=50K
32,State-gov,241051,HS-grad,8,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,Scotland,<=50K
32,State-gov,241051,HS-grad,10,Never-married,Protective-serv,Other-relative,White,Male,0,0,41,United-States,>50K
32,Without-pay,261713,Assoc-acdm,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,62,United-States,>50K
53,State-gov,241051,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,Honduras,<=50K
32,State-gov,240829,HS-grad,8,Never-married,Farming-fishing,Husband,Black,Male,0,0,40,Cuba,<=50K
32,State-gov,241051,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
15,State-gov,167931,Prof-school,9,Widowed,Sales,Own-child,White,Male,241,0,40,Hungary,<=50K
80,State-gov,162783,Assoc-acdm,9,Never-married,Tech-support,Unmarried,White,Male,0,0,40,Guatemala,<=50K
32,Without-pay,118259,HS-grad,10,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,0,0,44,United-States,>50K
19,State-gov,241050,HS-grad,10,Never-married,Protective-serv,Unmarried,Other,Male,0,0,77,United-States,<=50K
32,State-gov,241051,HS-grad,10,Never-married,Protective-serv,Wife,Amer-Indian-Eskimo,Male,0,0,62,United-States,>50K
53,State-gov,121810,HS-grad,10,Never-married,Protective-serv,Wife,White,Male,0,0,62,United-States,>50K
32,State-gov,241051,HS-grad,8,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Guatemala,<=50K
29,State-gov,241050,HS-grad,10,Never-married,Other-service,Unmarried,Other,Male,0,0,41,United-States,<=50K
29,State-gov,241051,HS-grad,8,Never-married,Craft-repair,Husband,White,Male,0,0,40,Philippines,<=50K
23,Self-emp-inc,167931,Preschool,9,Never-married,Sales,Own-child,White,Male,0,0,41,Philippines,<=50K
15,Without-pay,167931,11th,9,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,30,Poland,<=50K
31,State-gov,241051,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,241,0,41,Philippines,<=50K
32,Without-pay,193148,HS-grad,10,Never-married,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,0,0,39,United-States,>50K
54,State-gov,241051,Assoc-acdm,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Ireland,<=50K
24,Without-pay,241051,HS-grad,10,Never-married,Other-service,Unmarried,Other,Male,0,0,62,United-States,>50K
30,State-gov,241019,HS-grad,10,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Male,0,0,62,United-States,<=50K
32,State-gov,241051,HS-grad,8,Widowed,Craft-repair,Own-child,White,Male,241,0,40,Ecuador,<=50K
32,State-gov,167931,HS-grad,10,Never-married,Priv-house-serv,Husband,White,Male,0,0,40,France,<=50K
15,Without-pay,330998,Assoc-acdm,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,>50K
32,State-gov,241051,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,41,Iran,<=50K
15,State-gov,241051,HS-grad,10,Never-married,Handlers-cleaners,Wife,White,Male,0,0,40,Peru,<=50K
16,State-gov,167931,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,41,Philippines,<=50K
30,State-gov,241051,HS-grad,10,Never-married,Other-service,Unmarried,Other,Male,0,0,30,United-States,>50K
23,State-gov,330998,Assoc-acdm,9,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,62,United-States,>50K
16,Without-pay,167931,11th,8,Widowed,Machine-op-inspct,Unmarried,Black,Male,0,0,40,Philippines,<=50K
32,State-gov,241051,HS-grad,10,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,62,United-States,<=50K
53,Private,167682,Assoc-acdm,9,Never-married,Exec-managerial,Own-child,White,Male,241,0,40,Ireland,<=50K
32,Self-emp-not-inc,330998,Assoc-acdm,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,62,United-States,>50K
20,Without-pay,330998,Assoc-acdm,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,>50K
32,State-gov,241051,HS-grad,10,Never-married,Protective-serv,Wife,Other,Male,0,0,62,United-States,<=50K
17,State-gov,330973,Assoc-acdm,10,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,62,United-States,>50K
32,State-gov,240747,HS-grad,8,Widowed,Machine-op-inspct,Own-child,White,Male,241,0,40,Jamaica,<=50K
32,Self-emp-inc,241051,HS-grad,10,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
32,Without-pay,117830,HS-grad,8,Never-married,Sales,Own-child,White,Male,0,0,40,Philippines,<=50K
32,State-gov,241051,HS-grad,10,Never-married,Protective-serv,Other-relative,White,Male,0,0,62,United-States,>50K
32,State-gov,241050,HS-grad,10,Never-married,Protective-serv,Wife,Amer-Indian-Eskimo,Male,0,0,40,Guatemala,<=50K
32,State-gov,167931,HS-grad,8,Widowed,Craft-repair,Own-child,White,Male,241,0,40,China,<=50K
32,State-gov,330956,Assoc-acdm,11,Never-married,Protective-serv,Wife,Other,Male,0,0,37,United-States,>50K
32,State-gov,241051,HS-grad,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,41,Canada,<=50K
