age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Private,308675,9th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,33,United-States,<=50K
56,Private,174078,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
51,Private,172973,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,9700,0,46,United-States,>50K
60,Private,210370,Assoc-acdm,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,27,United-States,<=50K
23,Private,76282,12th,7,Never-married,Adm-clerical,Own-child,Black,Male,0,0,64,United-States,<=50K
22,Private,71402,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
36,Private,137743,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
37,Private,129495,12th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,45,United-States,<=50K
21,Private,84749,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
38,Private,67628,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,39,United-States,<=50K
41,Private,277402,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
35,Self-emp-not-inc,129162,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,29,Dominican-Republic,>50K
56,Private,72934,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,13,United-States,<=50K
24,Private,173355,12th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,9,United-States,<=50K
36,Local-gov,161153,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28,United-States,<=50K
51,Private,375296,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,39,United-States,>50K
26,Private,279911,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,39,United-States,<=50K
29,Private,245246,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,39,United-States,<=50K
64,Private,345658,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1852,39,United-States,>50K
36,Self-emp-not-inc,246524,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Private,326016,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1871,82,United-States,>50K
62,Private,150794,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4872,0,49,United-States,<=50K
36,Private,396318,10th,6,Divorced,Tech-support,Not-in-family,Black,Female,0,1521,39,United-States,>50K
28,Private,66687,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,33,United-States,<=50K
51,Local-gov,46943,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,39,United-States,>50K
41,Self-emp-inc,69434,Assoc-acdm,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1492,39,United-States,<=50K
58,Private,34066,9th,4,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,39,United-States,<=50K
47,Federal-gov,178067,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
51,Private,245098,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,<=50K
47,Private,279817,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
64,Private,216374,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,<=50K
50,Private,392836,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,<=50K
26,Private,304229,HS-grad,10,Divorced,Other-service,Unmarried,White,Female,0,0,13,United-States,<=50K
59,Private,104563,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,16,United-States,<=50K
39,Private,289374,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,39,United-States,<=50K
48,Federal-gov,290816,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1835,39,United-States,<=50K
23,Private,165403,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Female,3082,0,39,United-States,<=50K
63,Private,317308,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
49,Private,155841,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,39,United-States,<=50K
45,Private,92573,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,29,Dominican-Republic,>50K
38,Private,210603,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,>50K
44,Private,180540,12th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
36,Private,173825,Assoc-acdm,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
35,Private,340078,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
39,Local-gov,197404,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,1855,39,United-States,<=50K
50,Private,43588,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,39,United-States,<=50K
26,Private,83368,12th,7,Never-married,Other-service,Unmarried,White,Female,0,0,19,United-States,<=50K
37,Private,204914,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,39,United-States,<=50K
22,Private,95175,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,39,United-States,<=50K
38,Private,73738,Bachelors,13,Never-married,Adm-clerical,Wife,White,Male,0,0,29,United-States,>50K
52,Private,169375,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,39,United-States,<=50K
37,Private,369154,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
40,Private,99001,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,47,United-States,<=50K
25,Local-gov,94689,Some-college,10,Never-married,Craft-repair,Other-relative,Black,Female,0,0,39,United-States,<=50K
38,Private,266312,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K
59,Private,182821,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,68,United-States,<=50K
80,Private,154497,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,39,United-States,>50K
50,Private,196155,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
34,Private,79506,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,<=50K
39,Local-gov,263592,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
38,Private,126589,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
24,Private,233236,12th,7,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,28,United-States,>50K
39,Private,160214,Masters,14,Never-married,Prof-specialty,Wife,White,Male,0,0,45,United-States,>50K
53,Private,224066,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15187,0,49,United-States,>50K
26,Private,111329,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,39,United-States,<=50K
35,Private,84611,Bachelors,13,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
29,Private,246235,Assoc-acdm,12,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
56,Self-emp-inc,147522,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15244,0,49,United-States,>50K
45,Private,104498,HS-grad,9,Never-married,Craft-repair,Wife,White,Female,0,0,39,United-States,<=50K
64,Self-emp-not-inc,39123,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K
23,Private,248717,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,39,United-States,<=50K
50,Self-emp-not-inc,360180,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
23,Self-emp-inc,140219,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,39,United-States,>50K
65,Private,50101,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7691,0,47,United-States,>50K
32,Private,237506,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,27,United-States,<=50K
35,Private,73004,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
35,Private,273110,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,39,United-States,<=50K
24,Private,150195,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
38,Private,281152,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
29,Private,153800,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8708,0,47,United-States,>50K
26,Private,194778,Masters,5,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,29,Dominican-Republic,<=50K
51,Self-emp-not-inc,196690,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,<=50K
40,Private,271368,Doctorate,15,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,28,Dominican-Republic,<=50K
61,Private,74550,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,39,United-States,<=50K
25,Private,186827,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,28,United-States,<=50K
61,Private,139543,11th,6,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,28,Dominican-Republic,>50K
44,Private,106105,HS-grad,9,Separated,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
40,Private,37820,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
21,State-gov,204233,12th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,28,United-States,<=50K
38,Local-gov,174728,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
72,Private,35772,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,4494,0,39,United-States,<=50K
30,Local-gov,181639,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
37,Private,228168,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K
37,Private,159220,Prof-school,13,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,28,Dominican-Republic,>50K
46,Private,65379,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
40,Local-gov,32282,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K
23,Private,420025,12th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,0,39,United-States,<=50K
61,Private,175641,Masters,5,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,29,Dominican-Republic,>50K
38,Private,139011,9th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,39,United-States,<=50K
28,Private,93532,9th,3,Never-married,Adm-clerical,Not-in-family,White,Female,2927,0,39,United-States,<=50K
26,Private,73603,HS-grad,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,52,United-States,<=50K
27,Private,290605,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,34,United-States,<=50K
57,Local-gov,100909,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
58,Private,381057,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
