age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,141500,HS-grad,8,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
53,Private,199087,Bachelors,10,Divorced,Sales,Unmarried,White,Female,0,0,39,United-States,<=50K
17,Private,54762,Doctorate,2,Never-married,Priv-house-serv,Own-child,Black,Male,0,0,10,United-States,<=50K
51,Private,55683,Doctorate,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,39,United-States,<=50K
37,State-gov,177874,Doctorate,2,Separated,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
29,Private,189314,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
25,Private,150558,11th,5,Never-married,Other-service,Wife,Black,Female,0,0,39,United-States,<=50K
58,Private,190588,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K
17,Private,216603,11th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
37,Private,136845,HS-grad,8,Divorced,Sales,Not-in-family,White,Female,0,0,39,United-States,<=50K
68,State-gov,63540,Doctorate,2,Never-married,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
49,Private,16518,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
66,State-gov,54427,Doctorate,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
19,State-gov,187061,Doctorate,2,Never-married,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
20,Private,54332,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
35,Private,54284,12th,5,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
31,Private,134678,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2031,39,United-States,>50K
28,Private,205629,HS-grad,8,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
37,Local-gov,298455,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15607,0,39,United-States,>50K
28,Private,151143,11th,5,Never-married,Other-service,Own-child,White,Male,0,0,39,United-States,<=50K
32,Private,134392,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,28,United-States,>50K
37,Private,163000,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K
50,Private,141148,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
30,Private,255069,Some-college,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,39,United-States,<=50K
17,Private,55000,11th,5,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
32,Local-gov,253476,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States,<=50K
19,Private,54255,Doctorate,2,Never-married,Priv-house-serv,Own-child,White,Female,0,0,1,United-States,<=50K
18,Private,201757,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
27,Private,152741,Some-college,9,Never-married,Tech-support,Not-in-family,White,Female,0,1855,39,United-States,<=50K
26,Private,54421,HS-grad,10,Divorced,Sales,Unmarried,White,Male,0,0,39,United-States,<=50K
42,Private,216906,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,<=50K
28,Private,135810,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,>50K
