age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
79,Federal-gov,130807,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,195319,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Trinadad&Tobago,<=50K
79,Local-gov,178646,Some-college,9,Never-married,Sales,Not-in-family,White,Male,0,0,81,United-States,<=50K
25,Local-gov,54212,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,54203,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,38,Portugal,>50K
59,Self-emp-not-inc,130521,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
54,Local-gov,132188,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,<=50K
36,Local-gov,130629,HS-grad,9,Never-married,Tech-support,Not-in-family,Black,Male,0,0,53,United-States,<=50K
45,Private,323637,Bachelors,6,Divorced,Machine-op-inspct,Husband,White,Female,0,0,40,Scotland,<=50K
53,Self-emp-not-inc,181009,Bachelors,6,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Scotland,<=50K
38,Local-gov,130576,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
76,Local-gov,179881,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,1448,0,81,United-States,<=50K
77,Private,54206,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,130694,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,52,United-States,<=50K
26,Private,79008,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,52,United-States,<=50K
78,Local-gov,54202,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,933,0,40,United-States,<=50K
36,Federal-gov,130614,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,53,United-States,<=50K
44,Private,130521,Bachelors,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,24326,0,40,United-States,<=50K
28,Private,54210,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,0,50,United-States,<=50K
25,Private,132076,Some-college,8,Never-married,Other-service,Own-child,Black,Female,0,0,42,United-States,<=50K
39,Private,130589,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,52,United-States,<=50K
24,Private,130659,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,215497,Bachelors,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22759,0,40,Trinadad&Tobago,<=50K
48,Private,130722,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Scotland,<=50K
48,Private,130534,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Japan,<=50K
61,Local-gov,130533,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,42,Portugal,>50K
48,Self-emp-not-inc,130863,HS-grad,9,Never-married,Tech-support,Own-child,Black,Male,0,0,80,United-States,<=50K
50,Local-gov,178935,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
24,Private,79249,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,51,United-States,<=50K
28,Local-gov,54230,Bachelors,15,Never-married,Sales,Own-child,White,Male,0,0,37,United-States,<=50K
39,Private,405501,Bachelors,6,Divorced,Machine-op-inspct,Husband,White,Female,0,0,40,Trinadad&Tobago,<=50K
47,Private,15869,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,2737,78,Germany,<=50K
48,Private,136225,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Portugal,<=50K
25,State-gov,54206,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,49,United-States,<=50K
27,Local-gov,54206,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,130555,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
62,Private,130514,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,1065,0,40,United-States,<=50K
43,Private,130856,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,42,Portugal,>50K
