age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
71,Private,950556,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,95770,2463,25,United-States,>50K
51,Self-emp-not-inc,762207,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,83795,2334,28,United-States,>50K
36,Self-emp-not-inc,811573,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,77288,1626,41,United-States,<=50K
77,Self-emp-not-inc,689646,10th,5,Never-married,Transport-moving,Not-in-family,White,Male,71788,796,45,United-States,<=50K
45,Private,853447,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,70642,447,30,United-States,<=50K
42,Private,951791,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,94192,3162,21,United-States,>50K
69,Private,898462,10th,9,Divorced,Exec-managerial,Not-in-family,White,Female,87135,1078,42,United-States,>50K
36,Private,773904,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,82197,1017,28,United-States,<=50K
29,Private,711817,Assoc-voc,10,Divorced,Adm-clerical,Unmarried,Black,Female,73902,900,66,United-States,<=50K
47,Private,835546,11th,5,Divorced,Transport-moving,Not-in-family,White,Female,70100,851,47,United-States,<=50K
24,Private,756289,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,79359,750,11,United-States,<=50K
20,Private,715898,11th,8,Never-married,Craft-repair,Not-in-family,Other,Male,60836,1403,34,United-States,<=50K
22,Private,610880,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Other,Male,60335,834,12,United-States,<=50K
61,Federal-gov,685880,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,73758,1294,34,United-States,<=50K
48,Federal-gov,677276,Bachelors,11,Divorced,Adm-clerical,Not-in-family,White,Female,76988,985,49,Canada,<=50K
42,Local-gov,698873,11th,5,Never-married,Transport-moving,Not-in-family,White,Male,55806,1484,50,United-States,<=50K
61,Private,985179,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,92258,2917,26,United-States,>50K
21,Private,611165,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,74046,802,30,United-States,<=50K
72,Private,875140,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,White,Male,94455,2444,41,United-States,>50K
40,Local-gov,758077,Bachelors,11,Divorced,Exec-managerial,Unmarried,Black,Female,92573,1062,88,Dominican-Republic,<=50K
52,Private,862791,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,87169,2446,30,United-States,>50K
32,Private,804255,11th,7,Never-married,Farming-fishing,Not-in-family,White,Male,67335,695,36,United-States,<=50K
21,Private,612999,Some-college,11,Never-married,Other-service,Own-child,White,Female,75348,636,20,United-States,<=50K
29,Self-emp-inc,841628,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,88205,2407,25,United-States,>50K
86,Self-emp-not-inc,684452,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,94346,2394,35,United-States,>50K
63,Local-gov,636311,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,77972,870,30,United-States,<=50K
27,Private,848420,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,91422,2721,41,United-States,>50K
18,Private,538169,11th,6,Never-married,Other-service,Unmarried,White,Female,49015,520,66,United-States,<=50K
23,Private,727863,11th,6,Never-married,Handlers-cleaners,Own-child,White,Female,63836,897,43,United-States,<=50K
80,Local-gov,716322,Some-college,9,Widowed,Craft-repair,Other-relative,White,Female,81214,867,31,United-States,<=50K
34,Private,752916,11th,5,Never-married,Transport-moving,Not-in-family,White,Male,62089,954,34,United-States,<=50K
21,Private,610001,11th,5,Never-married,Other-service,Own-child,White,Male,59677,708,23,United-States,<=50K
49,Private,860402,Some-college,9,Divorced,Adm-clerical,Not-in-family,White,Female,75598,588,66,United-States,<=50K
51,Private,838928,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,93932,2620,38,United-States,>50K
52,Private,879814,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,89333,866,14,United-States,<=50K
48,Private,790989,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,94120,494,32,United-States,<=50K
45,Private,884942,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,86051,1412,21,United-States,<=50K
79,Private,893358,Some-college,9,Divorced,Exec-managerial,Unmarried,White,Female,79884,500,38,United-States,<=50K
77,Private,870114,10th,5,Widowed,Adm-clerical,Not-in-family,White,Female,81049,606,33,United-States,<=50K
55,Self-emp-not-inc,780116,Some-college,11,Divorced,Craft-repair,Not-in-family,White,Male,89535,2058,47,United-States,>50K
60,Private,711837,HS-grad,8,Divorced,Exec-managerial,Unmarried,White,Female,74622,718,84,United-States,<=50K
48,Private,748208,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,81998,1161,40,United-States,>50K
77,Private,866033,10th,4,Widowed,Exec-managerial,Unmarried,White,Female,67491,548,32,United-States,<=50K
28,Private,656118,11th,6,Never-married,Adm-clerical,Not-in-family,White,Male,53976,704,51,United-States,<=50K
59,Private,715295,Some-college,11,Separated,Adm-clerical,Not-in-family,White,Female,85420,781,24,United-States,<=50K
38,Private,627072,HS-grad,8,Divorced,Adm-clerical,Unmarried,White,Female,72426,669,43,United-States,<=50K
21,Private,687901,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,68844,594,18,United-States,<=50K
53,Private,717028,10th,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,78632,744,39,United-States,<=50K
22,Private,616863,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,73321,425,7,United-States,<=50K
67,Private,817007,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,88924,1334,34,United-States,<=50K
36,Private,656471,HS-grad,8,Never-married,Other-service,Own-child,White,Male,63199,705,22,United-States,<=50K
82,Private,999433,Some-college,9,Widowed,Exec-managerial,Not-in-family,White,Male,92966,2918,30,United-States,>50K
53,Private,746648,5th-6th,1,Divorced,Exec-managerial,Unmarried,White,Female,84469,404,82,United-States,<=50K
51,Private,778010,HS-grad,8,Divorced,Exec-managerial,Unmarried,Black,Male,65411,670,76,United-States,<=50K
54,Self-emp-not-inc,756033,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,95965,2052,54,United-States,>50K
86,Self-emp-not-inc,807561,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,93381,2501,27,United-States,>50K
33,Private,835053,Some-college,10,Never-married,Sales,Not-in-family,White,Female,80059,1061,18,United-States,<=50K
82,Private,762981,10th,5,Divorced,Exec-managerial,Unmarried,Black,Female,77512,940,76,United-States,<=50K
55,Private,949336,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,95775,2662,12,United-States,>50K
66,Private,771293,Bachelors,14,Divorced,Exec-managerial,Not-in-family,White,Female,70711,1148,46,United-States,<=50K
28,Private,774012,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,87926,2505,30,United-States,>50K
41,Private,898443,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,91588,1736,44,United-States,<=50K
19,Private,687518,HS-grad,8,Never-married,Craft-repair,Own-child,Other,Male,68778,868,25,United-States,<=50K
44,Private,789562,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,93790,2130,40,United-States,>50K
78,Private,1048185,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,96049,3196,24,United-States,>50K
33,Self-emp-not-inc,710686,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,82187,1832,43,United-States,>50K
58,Private,1032693,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,90758,2408,29,United-States,>50K
74,Private,873979,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,88490,2642,22,United-States,>50K
20,Private,650603,11th,6,Never-married,Handlers-cleaners,Own-child,White,Male,58442,856,12,United-States,<=50K
65,Private,904973,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,77866,1332,45,United-States,<=50K
18,Private,616086,Bachelors,11,Never-married,Other-service,Own-child,Other,Male,71746,824,10,United-States,<=50K
27,Private,616768,11th,4,Never-married,Adm-clerical,Own-child,White,Male,61660,623,10,United-States,<=50K
21,Private,666787,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,81974,478,10,Thailand,<=50K
53,Local-gov,784863,Prof-school,15,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,92555,2080,32,United-States,>50K
