age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,778485,Some-college,9,Never-married,Adm-clerical,Not-in-family,Black,Female,437,11,48,United-States,<=50K
58,Private,628896,HS-grad,8,Married-civ-spouse,Other-service,Husband,Black,Male,475,18,73,United-States,<=50K
34,Local-gov,446330,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,1483,9,43,United-States,>50K
63,State-gov,278177,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,251,15,77,United-States,<=50K
49,Private,346075,Some-college,9,Married-civ-spouse,Tech-support,Husband,White,Male,1773,17,58,United-States,>50K
28,Local-gov,285984,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,43645,3,53,United-States,>50K
72,Private,372013,Some-college,8,Divorced,Sales,Not-in-family,White,Male,1,2446,44,United-States,>50K
36,Self-emp-inc,386881,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1338,18,63,United-States,<=50K
41,Private,454850,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,2025,12,53,United-States,>50K
65,Local-gov,366542,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,94,23,51,United-States,<=50K
58,Private,268344,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,36,9,41,United-States,<=50K
36,Local-gov,332454,Assoc-acdm,12,Never-married,Handlers-cleaners,Unmarried,White,Female,144,14,42,Mexico,<=50K
23,Local-gov,387265,Some-college,9,Never-married,Prof-specialty,Own-child,White,Female,19,30,34,United-States,<=50K
21,Private,676373,HS-grad,8,Never-married,Priv-house-serv,Own-child,White,Female,75,10,44,United-States,<=50K
31,Private,247139,HS-grad,8,Married-civ-spouse,Craft-repair,Own-child,White,Male,44,9,50,United-States,<=50K
35,Private,298717,Bachelors,12,Divorced,Sales,Not-in-family,White,Male,3,18,69,United-States,<=50K
64,Private,196407,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,196,13,63,United-States,<=50K
66,State-gov,220770,Masters,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,370,12,52,United-States,<=50K
56,Local-gov,261827,Bachelors,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,69,23,60,United-States,<=50K
61,Private,134121,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1085,20,47,United-States,<=50K
20,Private,592803,HS-grad,8,Never-married,Other-service,Own-child,White,Male,80,18,58,Guatemala,<=50K
25,Private,484639,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,516,10,46,United-States,<=50K
